closed_ind,title1_type_cd,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,Biology_Size,English II_Size,Math I_Size,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SBE Region,SPG Score,Reading  SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Read Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,The ACT Score,ACT WorkKeys Score,Math Course Rigor Score,Cohort Graduation Rate Standard Score,ACT_pTarget_PctMet,ACTWorkKeys_pTarget_PctMet,CurrentYearEOC_pTarget_PctMet,MathGr10_pTarget_PctMet,MathGr3-8_pTarget_PctMet,ReadingGr10_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr11_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,sat_avg_score_num,lea_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,st_total_specialized_courses,st_ap_ib_courses,st_cte_courses,st_univ_college_courses,AM7_American Indian_ENROLL_sch_pct,AM7_American Indian_NOENROLL_sch_pct,AS7_Asian_ENROLL_sch_pct,AS7_Asian_NOENROLL_sch_pct,All_All Student (Total or subtotal)_ENROLL_sch_pct,All_All Student (Total or subtotal)_NOENROLL_sch_pct,BL7_Black_ENROLL_sch_pct,BL7_Black_NOENROLL_sch_pct,ECODIS_Economically Disadvantaged_ENROLL_sch_pct,ECODIS_Economically Disadvantaged_NOENROLL_sch_pct,F_Female_ENROLL_sch_pct,F_Female_NOENROLL_sch_pct,HI7_Hispanic_ENROLL_sch_pct,HI7_Hispanic_NOENROLL_sch_pct,LEP_Limited English Proficiency_ENROLL_sch_pct,LEP_Limited English Proficiency_NOENROLL_sch_pct,M_Male_ENROLL_sch_pct,M_Male_NOENROLL_sch_pct,MU7_Multiracial_ENROLL_sch_pct,MU7_Multiracial_NOENROLL_sch_pct,PI7_Pacific Islander_ENROLL_sch_pct,PI7_Pacific Islander_NOENROLL_sch_pct,WDIS_Students with Disabilities_ENROLL_sch_pct,WDIS_Students with Disabilities_NOENROLL_sch_pct,WH7_White_ENROLL_sch_pct,WH7_White_NOENROLL_sch_pct,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,st_expelled_per_c_num,st_stud_internet_comp_num,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,st_prinyrs_0thru3_pct,st_prinyrs_4thru10_pct,st_prinyrs_11plus_pct,st_prin_advance_dgr_pct,st_1yr_prin_trnovr_pct,st_prin_male_pct,st_prin_female_pct,st_prin_black_pct,st_prin_white_pct,st_prin_other_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Standard 6_Pct,Exceeds Expected Growth_TCHR_Standard 6_Pct,Meets Expected Growth_TCHR_Standard 6_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_I,category_cd_M,category_cd_T,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,Category_Cd_I,Category_Cd_M,Category_Cd_T,esea_attendance_Met,unit_code
0.0,0,1248.0,941.0,665.0,0,0.0,0.0,24.0,8052.9,0.596,0.204,0.079,0.107,0.014,929.62,1609.09,5514.19,4.0,56.0,54.0,49.0,86.2,49.0,48.0,39.0,71.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.556,0.0,0.5,0.0,1.0,0.696,0.0,943.0,0.0,0.4,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.8,15.77,0.08,0.0,1.01,0.95,0.7,15.58,0.02,0.0,0.88,0.955,0.85,13.49,0.07,0.0,1.79,0.922,0.16899999999999998,0.27,0.562,89.0,10.0,0.281,0.14300000000000002,0.0,0.078,0.894,0.317,0.273,0.41,64.0,3.0,0.239,0.134,0.0,0.106,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.16899999999999998,0.562,0.27,0.519,0.37,0.111,0.738,0.464,0.429,0.723,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.208,0.625,0.0,0.0,0.0,0.0,0.0,0.262,0.536,0.5710000000000001,0.277,0.607,0.00395882818685669,0.0015835312747426759,0.005542359461599367,0.09422011084718923,0.10926365795724466,0.2034837688044339,0.10292953285827396,0.10847189231987332,0.21140142517814728,0.004750593824228029,0.0031670625494853518,0.00791765637371338,0.22327790973871733,0.23990498812351546,0.4631828978622328,0.0,0.0,0.0,0.01741884402216944,0.01741884402216944,0.03483768804433888,0.2478226444972288,0.2889944576405384,0.5368171021377672,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,430347
0.0,0,1259.0,941.0,665.0,0,0.0,0.0,25.0,8052.9,0.596,0.204,0.079,0.107,0.014,929.62,1609.09,5514.19,4.0,49.0,49.0,43.0,62.1,46.0,47.0,34.0,72.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.588,0.0,0.706,0.0,1.0,0.75,0.0,943.0,0.0,0.4,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.57,9.17,0.0,0.0,1.21,0.95,0.7,15.58,0.02,0.0,0.88,0.955,0.85,13.49,0.07,0.0,1.79,0.8,0.526,0.263,0.211,76.0,1.0,0.184,0.257,0.002,0.198,0.894,0.317,0.273,0.41,64.0,3.0,0.239,0.134,0.0,0.106,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.526,0.211,0.263,0.519,0.37,0.111,0.348,0.333,0.3670000000000001,0.42,0.28300000000000003,0.043,0.05,0.0,0.043,0.017,0.203,0.133,0.183,0.159,0.183,0.239,0.152,0.609,0.0,0.0,0.0,0.0,0.0,0.406,0.483,0.45,0.377,0.517,0.00556881463802705,0.0,0.00556881463802705,0.16308671439936356,0.16945107398568018,0.3325377883850438,0.06205250596658711,0.07875894988066827,0.14081145584725538,0.010342084327764518,0.007955449482895784,0.018297533810660304,0.2728719172633254,0.2919649960222753,0.5648369132856006,0.003977724741447892,0.003977724741447892,0.007955449482895784,0.02784407319013524,0.031821797931583136,0.05966587112171836,0.21081941129673826,0.2243436754176611,0.43516308671439935,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,430370
0.0,0,1077.0,941.0,665.0,0,0.0,0.0,24.0,8052.9,0.596,0.204,0.079,0.107,0.014,929.62,1609.09,5514.19,4.0,55.0,54.0,45.0,88.4,47.0,49.0,34.0,73.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.556,0.0,0.667,0.0,1.0,0.736,0.0,943.0,0.0,0.4,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.8,13.06,0.0,0.0,1.06,0.95,0.7,15.58,0.02,0.0,0.88,0.955,0.85,13.49,0.07,0.0,1.79,0.927,0.279,0.309,0.412,68.0,1.0,0.25,0.033,0.0,0.073,0.894,0.317,0.273,0.41,64.0,3.0,0.239,0.134,0.0,0.106,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.279,0.412,0.309,0.519,0.37,0.111,0.708,0.8220000000000001,0.578,0.677,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.35600000000000004,0.6,0.0,0.0,0.0,0.0,0.0,0.292,0.17800000000000002,0.422,0.32299999999999995,0.667,0.002770083102493075,0.006463527239150508,0.009233610341643585,0.08771929824561403,0.0951061865189289,0.1828254847645429,0.07848568790397045,0.09602954755309326,0.1745152354570637,0.00554016620498615,0.004616805170821792,0.010156971375807941,0.2012927054478301,0.23545706371191136,0.4367497691597415,0.0018467220683287165,0.0,0.0018467220683287165,0.024930747922437674,0.0332409972299169,0.05817174515235458,0.2696214219759926,0.293628808864266,0.5632502308402585,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,430386
0.0,0,283.0,598.0,665.0,0,0.0,0.0,23.0,8904.44,0.607,0.212,0.065,0.096,0.02,942.95,2481.4,5480.09,8.0,71.0,71.0,61.0,91.6,66.0,67.0,55.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,1.0,0.0,1.0,0.957,0.0,1010.0,0.0,0.39,0.0,0.07,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951,1.49,9.7,0.37,0.0,0.97,0.955,1.08,8.22,0.17,0.0,1.82,0.955,0.85,13.49,0.07,0.0,1.79,1.0,0.333,0.14300000000000002,0.524,21.0,6.0,0.238,0.136,0.0,0.0,0.975,0.254,0.23,0.516,41.0,11.0,0.295,0.132,0.0,0.025,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.333,0.524,0.14300000000000002,0.5,0.063,0.438,0.333,0.273,0.364,0.5710000000000001,0.182,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.267,0.733,0.0,0.0,0.0,0.0,0.0,0.619,0.727,0.636,0.429,0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.02083333333333333,0.04861111111111111,0.0,0.003472222222222222,0.003472222222222222,0.03125,0.03819444444444445,0.06944444444444445,0.0,0.0,0.0,0.003472222222222222,0.013888888888888888,0.017361111111111112,0.4340277777777778,0.4965277777777778,0.9305555555555556,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,440318
0.0,0,601.0,598.0,665.0,0,0.0,0.0,19.0,8904.44,0.607,0.212,0.065,0.096,0.02,942.95,2481.4,5480.09,8.0,64.0,65.0,56.0,73.2,61.0,62.0,52.0,78.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.833,0.0,1.0,0.861,0.0,1010.0,0.0,0.39,0.0,0.07,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.02,6.09,0.0,0.0,1.09,0.955,1.08,8.22,0.17,0.0,1.82,0.955,0.85,13.49,0.07,0.0,1.79,0.974,0.231,0.256,0.513,39.0,6.0,0.359,0.205,0.0,0.026,0.975,0.254,0.23,0.516,41.0,11.0,0.295,0.132,0.0,0.025,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.231,0.513,0.256,0.5,0.063,0.438,0.368,0.375,0.063,0.342,0.313,0.0,0.0,0.063,0.026,0.063,0.158,0.0,0.0,0.132,0.0,0.192,0.231,0.5770000000000001,0.0,0.0,0.0,0.0,0.0,0.474,0.625,0.875,0.5,0.625,0.0,0.006633499170812604,0.006633499170812604,0.0049751243781094535,0.006633499170812604,0.011608623548922056,0.011608623548922056,0.05306799336650083,0.06467661691542287,0.0,0.001658374792703151,0.001658374792703151,0.03150912106135987,0.09618573797678276,0.12769485903814262,0.0,0.0,0.0,0.01492537313432836,0.02819237147595357,0.04311774461028192,0.24543946932006636,0.6268656716417911,0.8723051409618574,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,440320
0.0,0,910.0,598.0,665.0,0,0.0,0.0,29.0,8904.44,0.607,0.212,0.065,0.096,0.02,942.95,2481.4,5480.09,8.0,66.0,67.0,54.0,84.5,62.0,63.0,49.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.667,0.0,0.833,0.0,1.0,0.8420000000000001,0.0,1010.0,0.0,0.39,0.0,0.07,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.99,9.16,0.22,0.0,2.06,0.955,1.08,8.22,0.17,0.0,1.82,0.955,0.85,13.49,0.07,0.0,1.79,0.968,0.242,0.242,0.516,62.0,20.0,0.274,0.083,0.0,0.032,0.975,0.254,0.23,0.516,41.0,11.0,0.295,0.132,0.0,0.025,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.242,0.516,0.242,0.5,0.063,0.438,0.534,0.516,0.387,0.621,0.32299999999999995,0.0,0.0,0.0,0.0,0.0,0.069,0.065,0.0,0.017,0.065,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.397,0.419,0.613,0.362,0.613,0.0033076074972436605,0.0011025358324145537,0.004410143329658214,0.005512679162072767,0.006615214994487321,0.012127894156560088,0.029768467475192944,0.04079382579933848,0.07056229327453142,0.007717750826901873,0.004410143329658214,0.012127894156560088,0.060639470782800436,0.061742006615214985,0.12238147739801546,0.0011025358324145537,0.0011025358324145537,0.002205071664829107,0.013230429988974642,0.007717750826901873,0.02094818081587652,0.4090407938257993,0.4685777287761852,0.8776185226019846,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,440396
0.0,0,861.0,774.0,665.0,0,0.0,0.0,25.0,8115.43,0.625,0.215,0.059,0.092,0.009000000000000001,991.28,1838.13,5286.02,8.0,52.0,60.0,42.0,57.0,51.0,56.0,38.0,66.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5710000000000001,0.0,0.643,0.0,1.0,0.732,0.0,1022.0,0.0,0.47,0.0,0.13,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948,1.15,19.72,0.0,0.0,2.74,0.957,0.78,9.65,0.0,0.0,1.84,0.955,0.85,13.49,0.07,0.0,1.79,0.983,0.293,0.259,0.448,58.0,9.0,0.259,0.165,0.0,0.017,0.971,0.205,0.267,0.529,53.0,15.0,0.3,0.123,0.0,0.029,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.293,0.448,0.259,0.391,0.174,0.435,0.464,0.457,0.28600000000000003,0.5,0.229,0.018000000000000002,0.0,0.029,0.0,0.0,0.14300000000000002,0.057,0.086,0.08900000000000001,0.171,0.18600000000000005,0.116,0.698,0.0,0.0,0.0,0.0,0.0,0.375,0.486,0.6,0.411,0.6,0.009302325581395349,0.004651162790697674,0.013953488372093023,0.0069767441860465115,0.02093023255813953,0.027906976744186046,0.11395348837209306,0.14302325581395348,0.2569767441860465,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.14418604651162792,0.1872093023255814,0.3313953488372093,0.0,0.0,0.0,0.012790697674418604,0.017441860465116282,0.03023255813953488,0.34418604651162793,0.3244186046511628,0.6686046511627907,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,450301
0.0,0,737.0,774.0,665.0,0,0.0,0.0,15.0,8115.43,0.625,0.215,0.059,0.092,0.009000000000000001,991.28,1838.13,5286.02,8.0,70.0,66.0,65.0,91.8,64.0,62.0,59.0,84.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.0,0.929,0.0,1.0,0.923,0.0,1022.0,0.0,0.47,0.0,0.13,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953,1.14,4.06,0.0,0.0,2.03,0.957,0.78,9.65,0.0,0.0,1.84,0.955,0.85,13.49,0.07,0.0,1.79,0.962,0.189,0.264,0.547,53.0,13.0,0.245,0.132,0.0,0.038,0.971,0.205,0.267,0.529,53.0,15.0,0.3,0.123,0.0,0.029,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.189,0.547,0.264,0.391,0.174,0.435,0.588,0.36,0.24,0.529,0.12,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.026,0.395,0.579,0.0,0.0,0.0,0.0,0.0,0.392,0.64,0.76,0.471,0.84,0.004070556309362279,0.004070556309362279,0.008141112618724558,0.0135685210312076,0.016282225237449117,0.02985074626865672,0.13432835820895522,0.13161465400271372,0.2659430122116689,0.0027137042062415195,0.0,0.0027137042062415195,0.16417910447761194,0.17639077340569878,0.3405698778833107,0.0,0.0013568521031207595,0.0013568521031207595,0.00949796472184532,0.02306648575305292,0.03256445047489824,0.32700135685210313,0.3324287652645861,0.6594301221166893,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,450328
0.0,0,581.0,774.0,665.0,0,0.0,0.0,28.0,8115.43,0.625,0.215,0.059,0.092,0.009000000000000001,991.28,1838.13,5286.02,8.0,75.0,76.0,64.0,94.4,70.0,73.0,58.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1022.0,0.0,0.47,0.0,0.13,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.54,5.22,0.0,0.0,1.8,0.957,0.78,9.65,0.0,0.0,1.84,0.955,0.85,13.49,0.07,0.0,1.79,0.95,0.175,0.15,0.675,40.0,10.0,0.35,0.077,0.0,0.05,0.971,0.205,0.267,0.529,53.0,15.0,0.3,0.123,0.0,0.029,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.175,0.675,0.15,0.391,0.174,0.435,0.575,0.45,0.3,0.35,0.1,0.0,0.0,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.379,0.586,0.0,0.0,0.0,0.0,0.0,0.425,0.55,0.65,0.625,0.9,0.0017241379310344827,0.008620689655172414,0.010344827586206895,0.0603448275862069,0.04137931034482759,0.10172413793103448,0.0706896551724138,0.06206896551724138,0.13275862068965516,0.0,0.0017241379310344827,0.0017241379310344827,0.16896551724137931,0.13793103448275862,0.30689655172413793,0.0017241379310344827,0.0017241379310344827,0.003448275862068965,0.03448275862068965,0.022413793103448282,0.05689655172413794,0.3637931034482759,0.3293103448275862,0.6931034482758621,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,450335
0.0,0,917.0,774.0,665.0,0,0.0,0.0,26.0,8115.43,0.625,0.215,0.059,0.092,0.009000000000000001,991.28,1838.13,5286.02,8.0,77.0,77.0,67.0,90.9,73.0,75.0,64.0,89.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1022.0,0.0,0.47,0.0,0.13,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.23,7.46,0.0,0.0,1.82,0.957,0.78,9.65,0.0,0.0,1.84,0.955,0.85,13.49,0.07,0.0,1.79,0.983,0.153,0.35600000000000004,0.4920000000000001,59.0,26.0,0.35600000000000004,0.102,0.0,0.017,0.971,0.205,0.267,0.529,53.0,15.0,0.3,0.123,0.0,0.029,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.153,0.4920000000000001,0.35600000000000004,0.391,0.174,0.435,0.5,0.433,0.467,0.429,0.433,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.067,0.08900000000000001,0.0,0.091,0.364,0.545,0.0,0.0,0.0,0.0,0.0,0.339,0.5670000000000001,0.467,0.482,0.5670000000000001,0.008676789587852495,0.013015184381778741,0.02169197396963124,0.010845986984815618,0.01193058568329718,0.0227765726681128,0.04663774403470716,0.03796095444685466,0.08459869848156182,0.0,0.0010845986984815619,0.0010845986984815619,0.07592190889370933,0.09002169197396963,0.16594360086767895,0.0,0.0032537960954446853,0.0032537960954446853,0.009761388286334056,0.0227765726681128,0.03253796095444685,0.40130151843817785,0.4327548806941432,0.8340563991323209,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,450342
