closed_ind,title1_type_cd,student_num,lea_avg_student_num,Grad_project_status,Biology_Size,English II_Size,Math I_Size,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SBE Region,SPG Score,Reading  SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Read Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,The ACT Score,ACT WorkKeys Score,Math Course Rigor Score,Cohort Graduation Rate Standard Score,ACT_pTarget_PctMet,ACTWorkKeys_pTarget_PctMet,CurrentYearEOC_pTarget_PctMet,MathGr10_pTarget_PctMet,MathGr3-8_pTarget_PctMet,ReadingGr10_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr11_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,sat_avg_score_num,lea_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,AM7_American Indian_ENROLL_sch_pct,AM7_American Indian_NOENROLL_sch_pct,AS7_Asian_ENROLL_sch_pct,AS7_Asian_NOENROLL_sch_pct,All_All Student (Total or subtotal)_ENROLL_sch_pct,All_All Student (Total or subtotal)_NOENROLL_sch_pct,BL7_Black_ENROLL_sch_pct,BL7_Black_NOENROLL_sch_pct,ECODIS_Economically Disadvantaged_ENROLL_sch_pct,ECODIS_Economically Disadvantaged_NOENROLL_sch_pct,F_Female_ENROLL_sch_pct,F_Female_NOENROLL_sch_pct,HI7_Hispanic_ENROLL_sch_pct,HI7_Hispanic_NOENROLL_sch_pct,LEP_Limited English Proficiency_ENROLL_sch_pct,LEP_Limited English Proficiency_NOENROLL_sch_pct,M_Male_ENROLL_sch_pct,M_Male_NOENROLL_sch_pct,MU7_Multiracial_ENROLL_sch_pct,MU7_Multiracial_NOENROLL_sch_pct,PI7_Pacific Islander_ENROLL_sch_pct,PI7_Pacific Islander_NOENROLL_sch_pct,WDIS_Students with Disabilities_ENROLL_sch_pct,WDIS_Students with Disabilities_NOENROLL_sch_pct,WH7_White_ENROLL_sch_pct,WH7_White_NOENROLL_sch_pct,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Standard 6_Pct,Exceeds Expected Growth_TCHR_Standard 6_Pct,Meets Expected Growth_TCHR_Standard 6_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_H,category_cd_T,grade_range_cd_11-12,grade_range_cd_6-11,grade_range_cd_6-12,grade_range_cd_6-13,grade_range_cd_7-12,grade_range_cd_7-13,grade_range_cd_8-12,grade_range_cd_8-13,grade_range_cd_9-10,grade_range_cd_9-11,grade_range_cd_9-12,grade_range_cd_9-13,grade_range_cd_9-9,grade_range_cd_K-12,grade_range_cd_PK-12,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,Category_Cd_H,Category_Cd_T,esea_attendance_Met,unit_code
0.0,0,1219.0,715.0,0,18.0,18.0,8.0,8688.52,0.62,0.217,0.054000000000000006,0.108,0.001,1309.59,1474.65,5904.28,8.0,60.0,0.0,0.0,54.4,62.0,0.0,0.0,0.0,21.0,52.0,39.0,52.0,68.0,100.0,76.0,0.7,0.833,1.0,0.583,0.0,0.583,0.0,0.667,0.0,0.7140000000000001,1004.0,1003.0,0.0034999999999999996,0.37,0.09,0.06,0.46,0.46,0.0,0.0,0.0,0.831939799331104,0.159698996655518,0.7541806020066891,0.0,0.732640787315473,0.104428649535265,0.6790595954073261,0.0065609622744669215,0.95,0.95,0.95,0.95,0.6113000000000001,0.6113000000000001,0.625,0.625,0.4843,0.4843,0.6716,0.6716,0.6071,0.6071,0.0,0.0,0.5459,0.5459,0.3333,0.3333,0.0,0.0,0.3488,0.3488,0.6065999999999999,0.6065999999999999,0.935,2.19,9.18,0.08,0.0,0.59,0.963,1.88,7.85,0.07,0.0,1.14,0.89,0.12,0.19,0.69,100.0,14.0,0.27,0.19,0.08,0.02,0.901,0.108,0.207,0.685,56.0,11.0,0.324,0.18,0.07200000000000001,0.018000000000000002,0.12,0.69,0.19,0.5,0.083,0.417,0.551,0.603,0.517,0.596,0.362,0.0,0.034,0.017,0.034,0.034,0.135,0.017,0.034,0.056,0.052000000000000005,0.438,0.146,0.417,0.0,0.0,0.0,0.0,0.0,0.315,0.345,0.431,0.315,0.552,0.0024174053182917004,0.0056406124093473006,0.008058017727639,0.014504431909750204,0.020950846091861403,0.035455278001611606,0.0362610797743755,0.0515713134568896,0.08783239323126511,0.0016116035455278,0.0040290088638195,0.0056406124093473006,0.0749395648670427,0.1015310233682514,0.17647058823529413,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.019339242546333603,0.018533440773569703,0.0378726833199033,0.4125705076551168,0.410958904109589,0.8235294117647058,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,590330
0.0,0,2513.0,1511.0,1,28.0,25.0,28.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,94.0,0.0,0.0,100.0,93.0,0.0,0.0,0.0,90.0,90.0,90.0,89.0,95.0,100.0,100.0,1.0,0.5,1.0,1.0,0.0,0.938,0.0,1.0,0.0,0.966,1118.0,1014.0,0.0084,0.57,0.39,0.2,0.83,0.55,0.0,0.0,0.75,0.8528,0.3972,0.7028,0.0,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.95,0.95,0.8709,0.8709,0.8782,0.8782,0.8208,0.8208,0.75,0.75,0.8665999999999999,0.8665999999999999,0.8717,0.8717,0.8,0.8,0.8896999999999999,0.8896999999999999,0.95,0.95,0.0,0.0,0.5263,0.5263,0.8887999999999999,0.8887999999999999,0.956,0.29,4.68,0.0,0.0,2.11,0.967,1.32,25.19,0.01,0.01,1.57,0.977,0.331,0.246,0.423,129.0,23.0,0.395,0.14300000000000002,0.0,0.023,0.88,0.289,0.243,0.468,89.0,14.0,0.287,0.16399999999999998,0.005,0.113,0.331,0.423,0.246,0.4,0.131,0.469,0.421,0.391,0.218,0.389,0.218,0.016,0.023,0.0,0.032,0.011,0.14300000000000002,0.092,0.092,0.103,0.069,0.031,0.523,0.446,0.0,0.0,0.0,0.0,0.0,0.421,0.494,0.69,0.476,0.701,0.06528662420382167,0.06767515923566879,0.13296178343949044,0.06568471337579618,0.06369426751592358,0.12937898089171976,0.03423566878980892,0.03662420382165605,0.07085987261146498,0.0011942675159235668,0.0015923566878980893,0.002786624203821656,0.17914012738853502,0.1819267515923567,0.3610668789808917,0.0,0.0,0.0,0.012738853503184714,0.012340764331210192,0.025079617834394902,0.31648089171974525,0.3224522292993631,0.6389331210191083,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600302
0.0,0,2231.0,1511.0,1,27.0,23.0,27.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,86.0,0.0,0.0,91.8,84.0,0.0,0.0,0.0,74.0,83.0,80.0,82.0,87.0,100.0,92.0,0.917,1.0,0.889,0.929,0.0,1.0,0.0,1.0,0.0,0.96,1078.0,1014.0,0.0072,0.57,0.31,0.2,0.66,0.55,0.0,0.0,0.75,0.795218764095625,0.308525033829499,0.664411366711773,0.0040595399188092,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.95,0.95,0.8332999999999999,0.8332999999999999,0.7975,0.7975,0.7777,0.7777,0.6428,0.6428,0.8316,0.8316,0.6,0.6,0.6666,0.6666,0.7663,0.7663,0.6666,0.6666,0.0,0.0,0.6875,0.6875,0.8104,0.8104,0.949,0.62,8.37,0.0,0.0,1.78,0.967,1.32,25.19,0.01,0.01,1.57,0.884,0.28300000000000003,0.319,0.398,113.0,15.0,0.257,0.156,0.009000000000000001,0.107,0.88,0.289,0.243,0.468,89.0,14.0,0.287,0.16399999999999998,0.005,0.113,0.28300000000000003,0.398,0.319,0.4,0.131,0.469,0.317,0.284,0.21600000000000005,0.267,0.257,0.069,0.108,0.108,0.119,0.108,0.02,0.0,0.027000000000000003,0.02,0.0,0.06,0.28,0.66,0.0,0.0,0.0,0.0,0.0,0.594,0.608,0.649,0.594,0.635,0.010240427426536063,0.008014247551202136,0.0182546749777382,0.05387355298308103,0.0609973285841496,0.11487088156723065,0.024933214603739984,0.03784505788067676,0.06277827248441674,0.0017809439002671413,0.003116651825467498,0.004897595725734639,0.10017809439002673,0.12065894924309885,0.2208370436331256,0.0,0.00044523597506678533,0.00044523597506678533,0.009349955476402494,0.010240427426536063,0.01959038290293856,0.39848619768477295,0.3806767586821015,0.7791629563668745,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600312
0.0,0,203.0,1511.0,1,10.0,0.0,0.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,98.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1140.0,1014.0,0.0098,0.57,0.72,0.2,0.53,0.55,0.0,0.0,0.75,0.845,0.735,0.385,0.05,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.0,0.0,0.8887999999999999,0.8887999999999999,0.9183,0.9183,0.9347,0.9347,0.9189,0.9189,0.8904000000000001,0.8904000000000001,0.9,0.9,0.0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.909,0.99,0.0,0.0,0.0,0.0,0.0,0.967,1.32,25.19,0.01,0.01,1.57,1.0,0.1,0.4,0.5,10.0,2.0,0.5,0.0,0.0,0.0,0.88,0.289,0.243,0.468,89.0,14.0,0.287,0.16399999999999998,0.005,0.113,0.1,0.5,0.4,0.4,0.131,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414634146341464,0.03902439024390244,0.07317073170731707,0.3609756097560976,0.14634146341463414,0.5073170731707317,0.05365853658536585,0.03414634146341464,0.08780487804878047,0.0,0.0,0.0,0.4634146341463415,0.2195121951219512,0.6829268292682927,0.0,0.0,0.0,0.014634146341463415,0.0,0.014634146341463415,0.13170731707317074,0.18536585365853656,0.3170731707317073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600334
0.0,1,963.0,701.0,0,18.0,17.0,20.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,34.0,35.0,33.0,55.3,29.0,28.0,25.0,32.0,27.0,38.0,32.0,50.0,0.0,0.0,0.0,0.667,0.0,0.833,0.125,0.583,0.375,0.583,0.333,0.5,0.507,0.0,1014.0,0.0,0.57,0.0,0.2,0.0,0.55,0.0,0.0,0.75,0.380710659898477,0.0279187817258883,0.365482233502538,0.0,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2.39,91.18,0.0,0.0,0.65,0.97,1.63,48.55,0.0,0.0,1.57,0.674,0.5589999999999999,0.147,0.294,68.0,5.0,0.221,0.146,0.0,0.326,0.805,0.404,0.219,0.377,50.0,5.0,0.232,0.142,0.0,0.195,0.5589999999999999,0.294,0.147,0.4,0.131,0.469,0.375,0.333,0.16699999999999998,0.172,0.222,0.047,0.056,0.019,0.031,0.019,0.047,0.0,0.0,0.0,0.019,0.383,0.064,0.5529999999999999,0.0,0.0,0.0,0.016,0.0,0.531,0.611,0.815,0.7809999999999999,0.741,0.008113590263691683,0.010141987829614604,0.018255578093306288,0.2880324543610548,0.28194726166328604,0.5699797160243407,0.1795131845841785,0.20182555780933065,0.3813387423935091,0.0010141987829614604,0.0010141987829614604,0.0020283975659229213,0.4837728194726166,0.5091277890466531,0.9929006085192698,0.0010141987829614604,0.0020283975659229213,0.003042596348884381,0.0060851926977687635,0.012170385395537523,0.018255578093306288,0.005070993914807302,0.0020283975659229213,0.007099391480730223,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,600341
0.0,0,2043.0,1511.0,1,26.0,25.0,27.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,80.0,0.0,0.0,94.7,76.0,0.0,0.0,0.0,63.0,72.0,63.0,68.0,73.0,100.0,92.0,0.769,0.25,0.8,0.929,0.0,1.0,0.0,1.0,0.0,0.889,1039.0,1014.0,0.0058,0.57,0.24,0.2,0.68,0.55,0.0,0.0,0.75,0.684288537549407,0.240612648221344,0.553853754940711,0.0128458498023715,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.95,0.95,0.5714,0.5714,0.6776000000000001,0.6776000000000001,0.56,0.56,0.5589999999999999,0.5589999999999999,0.7368000000000001,0.7368000000000001,0.5660000000000001,0.5660000000000001,0.4117,0.4117,0.616,0.616,0.9229999999999999,0.9229999999999999,0.95,0.95,0.4193,0.4193,0.7528,0.7528,0.955,0.69,19.49,0.0,0.0,2.1,0.967,1.32,25.19,0.01,0.01,1.57,0.991,0.168,0.195,0.637,112.0,34.0,0.28600000000000003,0.139,0.0,0.009000000000000001,0.88,0.289,0.243,0.468,89.0,14.0,0.287,0.16399999999999998,0.005,0.113,0.168,0.637,0.195,0.4,0.131,0.469,0.6890000000000001,0.682,0.455,0.66,0.455,0.0,0.0,0.0,0.0,0.0,0.075,0.023,0.0,0.038,0.0,0.125,0.411,0.464,0.0,0.0,0.0,0.0,0.0,0.236,0.295,0.545,0.302,0.545,0.017909002904162634,0.020813165537270088,0.03872216844143272,0.14085188770571153,0.16795740561471442,0.30880929332042595,0.08373668925459826,0.08325266214908035,0.1669893514036786,0.002904162633107454,0.002904162633107454,0.005808325266214908,0.26427879961277834,0.2952565343659245,0.5595353339787028,0.0009680542110358179,0.0,0.0009680542110358179,0.017909002904162634,0.020329138431752183,0.03823814133591481,0.20522749273959345,0.23523717328170374,0.4404646660212972,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600361
0.0,0,1807.0,1511.0,1,25.0,24.0,24.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,71.0,0.0,0.0,83.9,68.0,0.0,0.0,0.0,59.0,72.0,51.0,64.0,81.0,94.0,84.0,1.0,0.0,1.0,0.941,0.0,0.941,0.0,0.929,0.0,0.953,1016.0,1014.0,0.0055000000000000005,0.57,0.11,0.2,0.44,0.55,0.07,0.7,0.75,0.7355932203389829,0.19887005649717496,0.630508474576271,0.0,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.95,0.95,0.5555,0.5555,0.6443000000000001,0.6443000000000001,0.5975,0.5975,0.5628,0.5628,0.6875,0.6875,0.5106,0.5106,0.3333,0.3333,0.5947,0.5947,0.909,0.909,0.95,0.95,0.3809,0.3809,0.8051,0.8051,0.946,1.88,38.72,0.0,0.0,2.04,0.967,1.32,25.19,0.01,0.01,1.57,0.947,0.239,0.18600000000000005,0.575,113.0,23.0,0.319,0.107,0.0,0.053,0.88,0.289,0.243,0.468,89.0,14.0,0.287,0.16399999999999998,0.005,0.113,0.239,0.575,0.18600000000000005,0.4,0.131,0.469,0.482,0.5379999999999999,0.354,0.509,0.262,0.009000000000000001,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.031,0.0,0.0,0.156,0.244,0.6,0.0,0.0,0.0,0.0,0.0,0.473,0.462,0.615,0.491,0.738,0.04333694474539545,0.038461538461538464,0.0817984832069339,0.2475622968580715,0.2183098591549296,0.4658721560130011,0.10725893824485372,0.0780065005417118,0.18526543878656554,0.0037919826652221024,0.0016251354279523296,0.005417118093174431,0.4160346695557963,0.36023835319609965,0.7762730227518959,0.0005417118093174432,0.0005417118093174432,0.0010834236186348864,0.013542795232936078,0.023293607800650054,0.03683640303358613,0.1094257854821235,0.1143011917659805,0.223726977248104,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,600377
0.0,1,159.0,701.0,1,10.0,9.0,15.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,51.0,0.0,0.0,81.5,44.0,0.0,0.0,0.0,59.0,16.0,10.0,5.0,0.0,100.0,91.0,0.0,0.0,1.0,0.5,0.0,0.333,0.0,0.0,0.0,0.632,700.0,1014.0,0.0004,0.57,0.0,0.2,0.0,0.55,0.0,0.0,0.75,0.833333333333333,0.0,0.833333333333333,0.0,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.95,0.95,0.95,0.95,0.4181,0.4181,0.3488,0.3488,0.38770000000000004,0.38770000000000004,0.3953,0.3953,0.6,0.6,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.22219999999999998,0.22219999999999998,0.0,0.0,0.899,0.91,34.55,0.0,0.0,0.54,0.97,1.63,48.55,0.0,0.0,1.57,0.8079999999999999,0.333,0.222,0.444,26.0,5.0,0.29600000000000004,0.182,0.0,0.192,0.805,0.404,0.219,0.377,50.0,5.0,0.232,0.142,0.0,0.195,0.333,0.444,0.222,0.4,0.131,0.469,0.12,0.24,0.04,0.04,0.32,0.08,0.12,0.0,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.35700000000000004,0.071,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.8,0.64,0.96,0.8,0.56,0.0,0.0,0.0,0.4152046783625731,0.3684210526315789,0.783625730994152,0.10526315789473684,0.07017543859649122,0.17543859649122806,0.005847953216374269,0.005847953216374269,0.011695906432748536,0.5321637426900585,0.4444444444444444,0.9766081871345028,0.0,0.0,0.0,0.005847953216374269,0.0,0.005847953216374269,0.005847953216374269,0.017543859649122806,0.023391812865497075,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,600386
0.0,1,1353.0,1511.0,1,19.0,16.0,17.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,59.0,0.0,0.0,93.3,51.0,0.0,0.0,0.0,28.0,31.0,41.0,19.0,67.0,88.0,87.0,0.1,0.0,1.0,0.0,0.0,0.14300000000000002,0.0,0.111,0.0,0.25,0.0,1014.0,0.0,0.57,0.07,0.2,0.08,0.55,0.0,0.0,0.75,0.592894152479645,0.0629163582531458,0.5558845299777939,0.0,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,1.15,48.42,0.0,0.0,1.14,0.967,1.32,25.19,0.01,0.01,1.57,0.701,0.415,0.16,0.426,94.0,9.0,0.309,0.193,0.011,0.289,0.88,0.289,0.243,0.468,89.0,14.0,0.287,0.16399999999999998,0.005,0.113,0.415,0.426,0.16,0.4,0.131,0.469,0.35200000000000004,0.237,0.136,0.17,0.237,0.011,0.085,0.051,0.08,0.017,0.023,0.017,0.017,0.0,0.0,0.233,0.233,0.535,0.0,0.0,0.0,0.0,0.0,0.614,0.6609999999999999,0.797,0.75,0.746,0.04519368723098996,0.04160688665710186,0.08680057388809183,0.2388809182209469,0.2926829268292683,0.5315638450502153,0.1563845050215208,0.1678622668579627,0.3242467718794835,0.0014347202295552368,0.0028694404591104736,0.00430416068866571,0.4505021520803443,0.5114777618364419,0.9619799139167864,0.0,0.0007173601147776184,0.0007173601147776184,0.00860832137733142,0.005738880918220947,0.014347202295552369,0.01865136298421808,0.01936872309899569,0.03802008608321377,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600397
0.0,0,1626.0,1511.0,1,24.0,25.0,22.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,65.0,0.0,0.0,68.8,64.0,0.0,0.0,0.0,45.0,67.0,39.0,51.0,75.0,100.0,88.0,0.75,1.0,1.0,0.7859999999999999,0.0,0.929,0.0,0.5,0.0,0.8270000000000001,949.0,1014.0,0.0059,0.57,0.24,0.2,0.24,0.55,0.0,0.0,0.75,0.7666874610106049,0.250155957579538,0.656269494697442,0.0,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.95,0.95,0.8571,0.8571,0.6275,0.6275,0.5539000000000001,0.5539000000000001,0.5301,0.5301,0.6473,0.6473,0.606,0.606,0.11109999999999999,0.11109999999999999,0.6053999999999999,0.6053999999999999,0.4285,0.4285,0.0,0.0,0.3428,0.3428,0.7356999999999999,0.7356999999999999,0.943,1.08,20.55,0.06,0.06,2.05,0.967,1.32,25.19,0.01,0.01,1.57,0.8809999999999999,0.258,0.237,0.505,93.0,11.0,0.32299999999999995,0.193,0.0,0.119,0.88,0.289,0.243,0.468,89.0,14.0,0.287,0.16399999999999998,0.005,0.113,0.258,0.505,0.237,0.4,0.131,0.469,0.512,0.447,0.468,0.524,0.319,0.024,0.021,0.0,0.012,0.021,0.0,0.0,0.0,0.0,0.0,0.128,0.308,0.564,0.0,0.0,0.0,0.0,0.0,0.463,0.532,0.532,0.463,0.66,0.0132291040288635,0.009621166566446182,0.022850270595309682,0.2387251954299459,0.2405291641611545,0.4792543595911004,0.054119061936259774,0.06374022850270596,0.11785929043896573,0.004209260372820205,0.0036079374624173187,0.007817197835237523,0.32291040288635,0.3295249549007817,0.6524353577871317,0.0,0.0,0.0,0.012627781118460614,0.012026458208057728,0.02465423932651834,0.16656644618159952,0.1809981960312688,0.3475646422128683,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,600415
0.0,0,2207.0,1511.0,1,22.0,25.0,25.0,8043.81,0.626,0.206,0.081,0.084,0.003,934.17,2208.0,4901.64,6.0,77.0,0.0,0.0,100.0,72.0,0.0,0.0,0.0,64.0,75.0,63.0,51.0,71.0,91.0,89.0,0.688,0.5,1.0,0.944,0.0,0.667,0.0,0.6,0.0,0.732,989.0,1014.0,0.0046,0.57,0.14,0.2,0.66,0.55,0.0,0.0,0.75,0.6760691537761601,0.14285714285714302,0.577343039126479,0.0605095541401274,0.705458369671164,0.215538911404094,0.607448827784333,0.0048991945826707,0.0,0.0,0.41659999999999997,0.41659999999999997,0.5567,0.5567,0.4825,0.4825,0.40590000000000004,0.40590000000000004,0.5824,0.5824,0.35840000000000005,0.35840000000000005,0.1739,0.1739,0.5309,0.5309,0.2,0.2,0.0,0.0,0.1818,0.1818,0.7222,0.7222,0.934,1.58,22.06,0.0,0.0,2.39,0.967,1.32,25.19,0.01,0.01,1.57,0.962,0.168,0.26,0.573,131.0,24.0,0.275,0.083,0.008,0.031,0.88,0.289,0.243,0.468,89.0,14.0,0.287,0.16399999999999998,0.005,0.113,0.168,0.573,0.26,0.4,0.131,0.469,0.358,0.224,0.204,0.22,0.102,0.041,0.041,0.0,0.033,0.0,0.008,0.0,0.0,0.0,0.0,0.078,0.438,0.484,0.0,0.0,0.0,0.0,0.0,0.593,0.735,0.7959999999999999,0.748,0.898,0.024922118380062305,0.03204272363150868,0.056964842011570975,0.155318202047174,0.17000445037828216,0.32532265242545616,0.1036938139741878,0.11748998664886515,0.22118380062305296,0.0017801513128615934,0.003560302625723187,0.0053404539385847796,0.2986203827325323,0.3342234089897641,0.6328437917222964,0.0,0.00044503782821539835,0.00044503782821539835,0.01290609701824655,0.010680907877169559,0.02358700489541611,0.16777926123720516,0.19937694704049844,0.3671562082777036,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600426
