closed_ind,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,Grad_project_status,00_Size,01_Size,02_Size,03_Size,04_Size,05_Size,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading  SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Read Score,Math Score,Science Score,MathGr3-8_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,lea_sat_avg_score_num,lea_sat_participation_pct,lea_ap_participation_pct,lea_ap_pct_3_or_above,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,digital_media_pct,books_per_student,lea_books_per_student,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,lea_not_highqual_class_all_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Standard 6_Pct,Exceeds Expected Growth_TCHR_Standard 6_Pct,Meets Expected Growth_TCHR_Standard 6_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_E,category_cd_I,"calendar_type_txt_Regular School, Traditional Calendar plus Year-Round Calendar","calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_X,sna_pgm_type_cd_Y,calendar_only_txt_Traditional Calendar plus Year-Round Calendar,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SBE Region_Northeast,SBE Region_Northwest,SBE Region_Piedmont-Triad,SBE Region_Sandhills,SBE Region_Southeast,SBE Region_Southwest,SBE Region_Western,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,SPG Grade_I,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,State Gap Compared_Insufficient Data,State Gap Compared_Less Than,Category_Cd_E,Category_Cd_I,esea_attendance_Met,Byod_YES,_1_to_1_access_YES,lea_avg_age_media_collection_1936,lea_avg_age_media_collection_1988,lea_avg_age_media_collection_1991,lea_avg_age_media_collection_1993,lea_avg_age_media_collection_1994,lea_avg_age_media_collection_1995,lea_avg_age_media_collection_1996,lea_avg_age_media_collection_1997,lea_avg_age_media_collection_1998,lea_avg_age_media_collection_1999,lea_avg_age_media_collection_2000,lea_avg_age_media_collection_2001,lea_avg_age_media_collection_2002,lea_avg_age_media_collection_2003,lea_avg_age_media_collection_2005,lea_avg_age_media_collection_2006,lea_avg_age_media_collection_2007,lea_avg_age_media_collection_2010,unit_code
0.0,1,0,0,0,0,0,504.0,706.0,0,17.0,19.0,21.0,19.0,20.0,23.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,60.0,52.0,69.0,84.2,54.0,45.0,63.0,53.0,1.0,0.667,0.833,0.84,992.0,0.6,0.21,0.5,1.0,0.0,2.78,0.0,0.0,1.5,0.971,0.21,5.15,0.0,0.0,1.18,0.0,3.0,12.0,0.945,0.378,0.243,0.378,37.0,4.0,0.35100000000000003,0.191,0.931,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.378,0.378,0.243,0.4270000000000001,0.098,0.476,0.267,0.316,0.211,0.333,0.368,0.1,0.105,0.263,0.067,0.158,0.0,0.0,0.0,0.0,0.0,0.042,0.083,0.875,0.033,0.105,0.0,0.067,0.053,0.6,0.474,0.526,0.5329999999999999,0.421,0.0099601593625498,0.00796812749003984,0.017928286852589643,0.2808764940239044,0.2868525896414343,0.5677290836653387,0.1812749003984064,0.1693227091633466,0.35059760956175295,0.00199203187250996,0.00796812749003984,0.0099601593625498,0.4780876494023905,0.4840637450199203,0.9621513944223108,0.00199203187250996,0.0059760956175298795,0.00796812749003984,0.00199203187250996,0.0059760956175298795,0.00796812749003984,0.013944223107569721,0.023904382470119518,0.03784860557768925,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600414
0.0,1,0,0,0,0,0,600.0,706.0,0,20.0,24.0,25.0,20.0,21.0,18.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,59.0,45.0,67.0,88.0,52.0,38.0,60.0,77.0,1.0,0.5,1.0,0.815,992.0,0.6,0.21,0.5,0.993,0.17,8.0,0.0,0.0,1.89,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,13.0,12.0,0.973,0.474,0.184,0.342,38.0,2.0,0.316,0.11,1.0,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.474,0.342,0.184,0.4270000000000001,0.098,0.476,0.389,0.391,0.217,0.444,0.217,0.0,0.0,0.043,0.0,0.0,0.16699999999999998,0.0,0.0,0.028,0.0,0.12,0.12,0.76,0.0,0.0,0.0,0.0,0.0,0.444,0.609,0.7390000000000001,0.528,0.7829999999999999,0.02896081771720613,0.027257240204429302,0.056218057921635436,0.3151618398637138,0.3424190800681431,0.6575809199318569,0.0817717206132879,0.12776831345826234,0.20954003407155025,0.0017035775127768314,0.0,0.0017035775127768314,0.4463373083475298,0.5178875638841567,0.9642248722316864,0.0,0.0017035775127768314,0.0017035775127768314,0.018739352640545142,0.018739352640545142,0.037478705281090284,0.017035775127768313,0.018739352640545142,0.035775127768313465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600416
0.0,0,0,0,0,0,0,649.0,706.0,0,20.0,21.0,20.0,20.0,24.0,18.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,61.0,61.0,59.0,76.3,58.0,57.0,55.0,70.0,0.6,0.7,1.0,0.741,992.0,0.6,0.21,0.5,0.994,0.15,1.54,0.0,0.0,2.11,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,17.0,12.0,0.932,0.368,0.237,0.395,37.0,4.0,0.27,0.18,0.964,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.368,0.395,0.237,0.4270000000000001,0.098,0.476,0.324,0.4,0.05,0.459,0.1,0.0,0.05,0.1,0.027000000000000003,0.1,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.07400000000000001,0.852,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.55,0.85,0.514,0.8,0.02795031055900621,0.029503105590062112,0.05745341614906833,0.2593167701863354,0.2562111801242236,0.515527950310559,0.03881987577639751,0.049689440993788817,0.08850931677018634,0.0015527950310559005,0.003105590062111801,0.004658385093167702,0.3385093167701863,0.3555900621118012,0.6940993788819876,0.0,0.0,0.0,0.010869565217391304,0.017080745341614908,0.02795031055900621,0.17701863354037267,0.12888198757763975,0.3059006211180124,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600418
0.0,0,0,0,0,0,0,731.0,706.0,0,20.0,19.0,15.0,20.0,22.0,21.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,85.0,85.0,87.0,81.1,86.0,85.0,87.0,83.0,1.0,1.0,1.0,1.0,992.0,0.6,0.21,0.5,0.995,0.14,1.23,0.0,0.0,1.62,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,14.0,12.0,0.978,0.087,0.239,0.674,45.0,11.0,0.326,0.087,1.0,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.087,0.674,0.239,0.4270000000000001,0.098,0.476,0.512,0.636,0.545,0.512,0.455,0.0,0.0,0.0,0.023,0.0,0.07,0.0,0.0,0.047,0.0,0.125,0.094,0.7809999999999999,0.0,0.0,0.0,0.0,0.0,0.419,0.364,0.455,0.419,0.545,0.0205761316872428,0.01646090534979424,0.037037037037037035,0.05075445816186557,0.06995884773662553,0.12071330589849108,0.07956104252400549,0.09465020576131687,0.17421124828532236,0.00411522633744856,0.0027434842249657067,0.006858710562414266,0.1646090534979424,0.19204389574759945,0.35665294924554186,0.0,0.0,0.0,0.009602194787379972,0.00823045267489712,0.01783264746227709,0.33058984910836764,0.3127572016460905,0.6433470507544582,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600420
0.0,1,0,0,0,0,0,939.0,706.0,0,19.0,17.0,20.0,21.0,22.0,21.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,49.0,43.0,52.0,79.8,42.0,33.0,47.0,53.0,0.769,0.615,0.667,0.6940000000000001,992.0,0.6,0.21,0.5,0.988,1.06,1.38,0.0,0.0,1.29,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,11.0,12.0,0.984,0.385,0.431,0.185,65.0,7.0,0.354,0.145,1.0,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.385,0.185,0.431,0.4270000000000001,0.098,0.476,0.5710000000000001,0.524,0.429,0.5870000000000001,0.405,0.032,0.024,0.048,0.063,0.048,0.048,0.0,0.0,0.016,0.0,0.068,0.227,0.705,0.0,0.0,0.0,0.0,0.0,0.349,0.452,0.524,0.333,0.5479999999999999,0.008447729672650475,0.01583949313621964,0.024287222808870117,0.12565997888067582,0.14044350580781415,0.26610348468849,0.28511087645195354,0.3125659978880676,0.5976768743400211,0.0031678986272439284,0.006335797254487857,0.009503695881731784,0.43083421330517424,0.4815205913410771,0.9123548046462512,0.0,0.001055966209081309,0.001055966209081309,0.008447729672650475,0.005279831045406547,0.013727560718057022,0.03590285110876452,0.05174234424498416,0.08764519535374868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600422
0.0,1,0,0,0,0,0,894.0,706.0,0,21.0,17.0,20.0,21.0,17.0,13.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,68.0,58.0,74.0,91.2,62.0,52.0,70.0,73.0,0.944,0.722,1.0,0.867,992.0,0.6,0.21,0.5,0.993,0.34,6.04,0.0,0.0,1.21,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,9.0,12.0,1.0,0.39,0.237,0.373,58.0,10.0,0.328,0.179,0.987,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.39,0.373,0.237,0.4270000000000001,0.098,0.476,0.444,0.429,0.28600000000000003,0.556,0.429,0.0,0.0,0.048,0.019,0.0,0.056,0.048,0.0,0.0,0.048,0.15,0.125,0.725,0.0,0.0,0.0,0.0,0.0,0.5,0.524,0.667,0.426,0.524,0.049773755656108594,0.06221719457013575,0.11199095022624436,0.19117647058823528,0.22171945701357465,0.4128959276018099,0.1843891402714932,0.21153846153846154,0.3959276018099547,0.0,0.0,0.0,0.4264705882352941,0.49886877828054293,0.9253393665158371,0.0,0.0,0.0,0.0011312217194570135,0.003393665158371041,0.004524886877828055,0.03506787330316742,0.039592760180995466,0.0746606334841629,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600424
0.0,1,0,0,0,0,0,803.0,706.0,0,19.0,19.0,18.0,20.0,17.0,19.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,69.0,60.0,71.0,91.1,64.0,54.0,68.0,82.0,0.917,0.75,1.0,0.879,992.0,0.6,0.21,0.5,0.993,0.0,3.74,0.0,0.0,1.35,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,13.0,12.0,0.965,0.228,0.333,0.439,57.0,5.0,0.35100000000000003,0.101,0.984,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.228,0.439,0.333,0.4270000000000001,0.098,0.476,0.1,0.12,0.0,0.08,0.12,0.12,0.16,0.24,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.111,0.722,0.0,0.0,0.0,0.0,0.0,0.78,0.72,0.76,0.8,0.8,0.019011406844106463,0.02281368821292776,0.04182509505703422,0.2446134347275032,0.2775665399239544,0.5221799746514575,0.17743979721166034,0.18631178707224336,0.3637515842839037,0.0012674271229404306,0.0012674271229404306,0.0025348542458808613,0.4550063371356147,0.4968314321926489,0.9518377693282636,0.0038022813688212928,0.0,0.0038022813688212928,0.008871989860583017,0.008871989860583017,0.01774397972116603,0.026615969581749048,0.021546261089987327,0.048162230671736375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600432
0.0,0,0,0,0,0,0,1004.0,706.0,0,20.0,22.0,22.0,23.0,26.0,27.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,73.0,70.0,75.0,55.9,77.0,73.0,80.0,81.0,1.0,1.0,1.0,1.0,992.0,0.6,0.21,0.5,0.999,1.0,1.2,0.0,0.0,1.84,0.971,0.21,5.15,0.0,0.0,1.18,0.0003,11.0,12.0,0.99,0.16,0.44,0.4,50.0,17.0,0.373,0.236,0.957,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.16,0.4,0.44,0.4270000000000001,0.098,0.476,0.447,0.333,0.222,0.404,0.07400000000000001,0.021,0.037000000000000005,0.037000000000000005,0.021,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.21600000000000005,0.189,0.595,0.0,0.0,0.0,0.0,0.0,0.532,0.63,0.741,0.574,0.889,0.020161290322580645,0.015120967741935484,0.03528225806451613,0.047379032258064516,0.0372983870967742,0.0846774193548387,0.03629032258064517,0.04032258064516129,0.07661290322580645,0.0,0.0010080645161290322,0.0010080645161290322,0.11391129032258066,0.1058467741935484,0.21975806451612906,0.0,0.0010080645161290322,0.0010080645161290322,0.010080645161290322,0.011088709677419355,0.021169354838709683,0.3911290322580645,0.3891129032258064,0.780241935483871,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600433
0.0,0,0,0,0,0,0,636.0,706.0,0,16.0,24.0,19.0,20.0,25.0,22.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,63.0,58.0,63.0,86.5,57.0,53.0,56.0,74.0,0.857,0.643,1.0,0.8109999999999999,992.0,0.6,0.21,0.5,0.995,0.31,2.04,0.0,0.0,2.26,0.971,0.21,5.15,0.0,0.0,1.18,0.0001,24.0,12.0,1.0,0.217,0.28300000000000003,0.5,46.0,7.0,0.391,0.125,0.989,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.217,0.5,0.28300000000000003,0.4270000000000001,0.098,0.476,0.5,0.467,0.267,0.525,0.267,0.0,0.067,0.067,0.05,0.067,0.05,0.0,0.0,0.025,0.0,0.14300000000000002,0.179,0.679,0.0,0.0,0.0,0.0,0.0,0.45,0.467,0.667,0.4,0.667,0.027027027027027032,0.03815580286168521,0.06518282988871224,0.18441971383147854,0.21939586645469,0.4038155802861685,0.17011128775834658,0.14467408585055644,0.314785373608903,0.004769475357710652,0.003179650238473768,0.007949125596184421,0.4006359300476948,0.42448330683624796,0.8251192368839427,0.001589825119236884,0.001589825119236884,0.003179650238473768,0.012718600953895072,0.017488076311605722,0.0302066772655008,0.07472178060413355,0.10015898251192368,0.17488076311605724,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600436
0.0,0,0,0,0,0,0,855.0,706.0,0,23.0,20.0,22.0,23.0,25.0,23.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,86.0,82.0,84.0,91.5,84.0,82.0,83.0,94.0,1.0,1.0,1.0,1.0,992.0,0.6,0.21,0.5,0.987,0.0,0.58,0.0,0.0,2.5,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,14.0,12.0,0.978,0.34,0.234,0.426,47.0,7.0,0.362,0.165,0.905,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.34,0.426,0.234,0.4270000000000001,0.098,0.476,0.5,0.4,0.2,0.5,0.25,0.0,0.0,0.1,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.03,0.394,0.5760000000000001,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.7,0.45,0.65,0.08470588235294117,0.08470588235294117,0.16941176470588235,0.06352941176470588,0.0988235294117647,0.1623529411764706,0.04941176470588235,0.04352941176470588,0.09294117647058824,0.0,0.003529411764705883,0.003529411764705883,0.2023529411764706,0.24235294117647055,0.4447058823529412,0.0,0.001176470588235294,0.001176470588235294,0.004705882352941176,0.010588235294117648,0.015294117647058824,0.2635294117647059,0.2917647058823529,0.5552941176470588,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600437
0.0,0,0,0,0,0,0,637.0,706.0,0,19.0,21.0,18.0,20.0,21.0,19.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,67.0,66.0,67.0,84.4,63.0,64.0,61.0,65.0,0.929,0.857,1.0,0.917,992.0,0.6,0.21,0.5,0.995,0.16,1.41,0.0,0.0,1.86,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,19.0,12.0,1.0,0.093,0.488,0.419,42.0,10.0,0.512,0.038,1.0,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.093,0.419,0.488,0.4270000000000001,0.098,0.476,0.634,0.667,0.417,0.6829999999999999,0.583,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.024,0.0,0.1,0.133,0.767,0.0,0.0,0.0,0.0,0.0,0.268,0.333,0.583,0.293,0.417,0.02177293934681182,0.017107309486780714,0.03888024883359253,0.13996889580093316,0.19440124416796267,0.3343701399688958,0.08087091757387248,0.07931570762052878,0.16018662519440124,0.0,0.0031104199066874032,0.0031104199066874032,0.26127527216174184,0.3110419906687403,0.5723172628304821,0.0,0.0015552099533437016,0.0015552099533437016,0.01866251944012442,0.015552099533437015,0.03421461897356143,0.19906687402799375,0.2286158631415241,0.4276827371695179,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600438
0.0,1,0,0,0,0,0,786.0,706.0,0,20.0,17.0,21.0,17.0,17.0,15.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,60.0,55.0,60.0,81.9,55.0,48.0,58.0,68.0,0.857,0.5710000000000001,1.0,0.784,992.0,0.6,0.21,0.5,1.0,0.0,4.58,0.0,0.0,1.22,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,12.0,12.0,0.982,0.345,0.138,0.517,57.0,10.0,0.404,0.026,1.0,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.345,0.517,0.138,0.4270000000000001,0.098,0.476,0.648,0.423,0.423,0.648,0.5379999999999999,0.0,0.0,0.0,0.019,0.0,0.037000000000000005,0.038,0.077,0.019,0.038,0.083,0.278,0.639,0.0,0.0,0.0,0.0,0.0,0.315,0.5379999999999999,0.5,0.315,0.423,0.005121638924455826,0.014084507042253518,0.019206145966709345,0.19590268886043533,0.19206145966709348,0.3879641485275288,0.17285531370038412,0.1997439180537772,0.3725992317541613,0.003841229193341869,0.0012804097311139564,0.005121638924455826,0.382842509603073,0.4186939820742638,0.8015364916773368,0.0,0.002560819462227913,0.002560819462227913,0.005121638924455826,0.008962868117797696,0.014084507042253518,0.09859154929577464,0.0998719590268886,0.19846350832266324,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600440
0.0,0,0,0,0,0,0,1079.0,706.0,0,21.0,18.0,19.0,20.0,23.0,24.0,8381.36,0.625,0.202,0.085,0.083,0.005,990.13,2325.66,5065.57,66.0,63.0,69.0,76.6,63.0,61.0,65.0,65.0,1.0,0.688,0.8,0.8370000000000001,992.0,0.6,0.21,0.5,0.995,0.09,1.48,0.0,0.0,1.89,0.971,0.21,5.15,0.0,0.0,1.18,0.0002,14.0,12.0,0.993,0.225,0.338,0.4370000000000001,70.0,16.0,0.366,0.015,0.983,0.974,0.305,0.287,0.409,46.0,8.0,0.365,0.15,0.0,0.02,0.988,0.954,0.979,0.968,0.0459999999999999,0.0209999999999999,0.032,0.225,0.4370000000000001,0.338,0.4270000000000001,0.098,0.476,0.516,0.429,0.238,0.547,0.238,0.0,0.0,0.048,0.016,0.048,0.0,0.0,0.0,0.0,0.0,0.188,0.125,0.688,0.0,0.0,0.0,0.0,0.0,0.484,0.5710000000000001,0.7140000000000001,0.438,0.7140000000000001,0.023121387283236997,0.018304431599229287,0.04142581888246629,0.17341040462427745,0.16473988439306358,0.3381502890173411,0.11368015414258187,0.12716763005780346,0.24084778420038536,0.0019267822736030828,0.0019267822736030828,0.0038535645472061657,0.3265895953757225,0.31888246628131023,0.6454720616570327,0.0,0.0,0.0,0.01445086705202312,0.00674373795761079,0.02119460500963391,0.16666666666666666,0.18786127167630054,0.35452793834296725,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600442
