unit_code,ACTCompositeScore_UNCMin_Asian,ACTEnglish_ACTBenchmark_Asian,ACTMath_ACTBenchmark_Asian,ACTReading_ACTBenchmark_Asian,ACTScience_ACTBenchmark_Asian,ACTSubtests_BenchmarksMet_Asian,ACTWorkKeys_SilverPlus_Asian,ACTWriting_ACTBenchmark_Asian,EOCBiology_CACR_Asian,EOCBiology_GLP_Asian,EOCEnglish2_CACR_Asian,EOCEnglish2_GLP_Asian,EOCMathI_CACR_Asian,EOCMathI_GLP_Asian,EOCSubjects_CACR_Asian,EOCSubjects_GLP_Asian,EOG/EOCSubjects_CACR_Asian,EOG/EOCSubjects_GLP_Asian,EOGGr3_CACR_Asian,EOGGr3_GLP_Asian,EOGGr4_CACR_Asian,EOGGr4_GLP_Asian,EOGGr5_CACR_Asian,EOGGr5_GLP_Asian,EOGGr6_CACR_Asian,EOGGr6_GLP_Asian,EOGGr7_CACR_Asian,EOGGr7_GLP_Asian,EOGGr8_CACR_Asian,EOGGr8_GLP_Asian,EOGMathGr3_CACR_Asian,EOGMathGr3_GLP_Asian,EOGMathGr3-8_CACR_Asian,EOGMathGr3-8_GLP_Asian,EOGMathGr4_CACR_Asian,EOGMathGr4_GLP_Asian,EOGMathGr5_CACR_Asian,EOGMathGr5_GLP_Asian,EOGMathGr6_CACR_Asian,EOGMathGr6_GLP_Asian,EOGMathGr7_CACR_Asian,EOGMathGr7_GLP_Asian,EOGMathGr8_CACR_Asian,EOGMathGr8_GLP_Asian,EOGReadingGr3_CACR_Asian,EOGReadingGr3_GLP_Asian,EOGReadingGr3-8_CACR_Asian,EOGReadingGr3-8_GLP_Asian,EOGReadingGr4_CACR_Asian,EOGReadingGr4_GLP_Asian,EOGReadingGr5_CACR_Asian,EOGReadingGr5_GLP_Asian,EOGReadingGr6_CACR_Asian,EOGReadingGr6_GLP_Asian,EOGReadingGr7_CACR_Asian,EOGReadingGr7_GLP_Asian,EOGReadingGr8_CACR_Asian,EOGReadingGr8_GLP_Asian,EOGScienceGr5_CACR_Asian,EOGScienceGr5_GLP_Asian,EOGScienceGr5&8_CACR_Asian,EOGScienceGr5&8_GLP_Asian,EOGScienceGr8_CACR_Asian,EOGScienceGr8_GLP_Asian,EOGSubjects_CACR_Asian,EOGSubjects_GLP_Asian,GraduationRate_4yr_Asian,GraduationRate_5yr_Asian
160304,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
160306,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
160308,,,,,,,,,,,,,,,,,55.6,66.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,55.6,66.7,,
160309,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,
160310,,,,,,,,,,,,,0.0,0.0,0.0,0.0,85.7,100.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,83.3,100.0,,
160311,,,,,,,,,,,,,0.0,0.0,0.0,0.0,85.7,85.7,,,,,,,0.0,0.0,0.0,0.0,100.0,100.0,,,80.0,80.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,80.0,80.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,83.3,83.3,,
160313,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160314,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,100.0,83.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
160316,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
160317,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
160318,,,,,,,,,,,,,0.0,0.0,0.0,0.0,83.3,83.3,,,,,,,100.0,100.0,0.0,0.0,66.7,66.7,,,71.4,71.4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,85.7,85.7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,82.4,82.4,,
160322,,,,,,,,,,,,,,,,,62.5,62.5,62.5,62.5,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,62.5,62.5,,
160324,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
160326,,,,,,,,,,,,,0.0,0.0,0.0,0.0,80.0,80.0,,,,,,,0.0,0.0,0.0,0.0,100.0,100.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,75.0,75.0,,
160332,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
160344,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,87.5,87.5,87.5,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0
160352,,,,,,,,,,,,,,,,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,100.0,100.0,,
16A000,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
16B000,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
170,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,63.6,0.0,0.0
170316,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
170334,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
170338,,,,,,,,,,,,,0.0,0.0,0.0,0.0,66.7,66.7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,60.0,60.0,,
170339,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
170342,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
170344,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
180,59.2,35.7,30.6,17.3,22.4,27.1,76.5,29.6,58.2,68.4,46.8,61.7,59.6,74.0,55.1,68.2,43.8,55.7,38.3,52.5,32.1,39.3,44.1,57.5,46.0,61.4,30.8,40.4,47.7,57.6,39.5,55.6,44.1,54.5,39.3,42.9,50.6,60.9,53.4,67.0,34.6,44.9,45.5,54.5,37.0,49.4,31.6,44.9,25.0,35.7,27.6,42.5,38.6,55.7,26.9,35.9,34.1,48.9,54.0,69.0,58.9,69.1,63.6,69.3,40.9,52.6,100.0,100.0
180302,,,,,,,,,,,,,0.0,0.0,0.0,0.0,53.7,64.6,,,,,,,,,32.1,42.9,62.7,74.5,,,45.2,61.3,,,,,,,35.7,50.0,52.9,70.6,,,45.2,58.1,,,,,,,28.6,35.7,58.8,76.5,,,76.5,76.5,76.5,76.5,51.9,63.3,,
180304,,,,,,,,,,,,,,,,,47.8,52.2,0.0,0.0,25.0,25.0,0.0,0.0,62.5,62.5,,,,,0.0,0.0,45.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,45.5,45.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,47.8,52.2,,
180308,50.0,16.7,16.7,16.7,0.0,13.3,0.0,16.7,37.5,37.5,80.0,80.0,0.0,0.0,58.8,58.8,58.8,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0
180312,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
180316,,,,,,,,,,,,,,,,,42.2,53.4,46.7,63.3,25.0,25.0,54.8,64.3,29.2,45.8,,,,,53.3,80.0,43.1,52.9,30.0,30.0,57.1,57.1,25.0,33.3,,,,,40.0,46.7,33.3,47.1,20.0,20.0,35.7,57.1,33.3,58.3,,,,,71.4,78.6,71.4,78.6,,,42.2,53.4,,
180320,36.4,36.4,27.3,18.2,18.2,24.5,0.0,22.7,46.2,53.8,25.9,44.4,32.0,64.0,32.3,53.8,32.3,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1,100.0
180323,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180324,,,,,,,,,,,,,,,,,46.7,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,57.1,71.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,28.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,46.7,53.3,,
180325,100.0,69.6,65.2,30.4,60.9,57.4,,60.9,91.3,100.0,75.0,83.3,94.7,100.0,88.9,100.0,88.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0
180326,,,,,,,,,,,,,,,,,25.0,50.0,0.0,0.0,50.0,66.7,0.0,0.0,0.0,33.3,,,,,0.0,0.0,33.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,16.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,25.0,50.0,,
180332,,,,,,,,,,,,,,,,,39.7,52.4,30.0,60.0,35.7,35.7,39.4,54.5,66.7,66.7,,,,,20.0,40.0,50.0,57.7,42.9,42.9,54.5,63.6,0.0,0.0,,,,,40.0,80.0,23.1,38.5,28.6,28.6,9.1,27.3,0.0,0.0,,,,,54.5,72.7,54.5,72.7,,,39.7,52.4,,
180336,,,,,,,,,,,,,,,,,56.3,75.0,50.0,100.0,37.5,50.0,66.7,75.0,66.7,83.3,,,,,0.0,0.0,57.1,71.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,50.0,78.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,56.3,75.0,,
180340,73.3,33.3,26.7,13.3,13.3,24.0,0.0,33.3,82.4,82.4,64.7,82.4,63.2,68.4,69.8,77.4,69.8,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0
180342,,,,,,,,,,,,,0.0,0.0,0.0,0.0,48.3,55.1,,,,,,,,,50.0,57.7,45.0,51.7,,,42.4,51.5,,,,,,,46.2,61.5,40.0,45.0,,,42.4,48.5,,,,,,,53.8,53.8,35.0,45.0,,,60.0,65.0,60.0,65.0,46.5,53.5,,
180343,,,,,,,,,,,,,,,,,29.5,41.0,13.6,18.2,21.9,28.1,42.9,57.1,40.0,60.0,,,,,18.2,18.2,34.7,42.9,31.3,31.3,57.1,57.1,40.0,66.7,,,,,9.1,18.2,20.4,34.7,12.5,25.0,14.3,42.9,40.0,53.3,,,,,57.1,71.4,57.1,71.4,,,29.5,41.0,,
180344,,,,,,,,,,,,,,,,,50.0,56.8,50.0,50.0,75.0,75.0,33.3,33.3,50.0,68.8,,,,,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,75.0,75.0,,,,,0.0,0.0,35.0,50.0,0.0,0.0,0.0,0.0,25.0,62.5,,,,,0.0,0.0,0.0,0.0,,,50.0,56.8,,
180346,,,,,,,,,,,,,0.0,0.0,0.0,0.0,34.3,48.0,,,,,,,,,31.0,42.9,33.3,49.1,,,32.5,42.5,,,,,,,38.1,47.6,26.3,36.8,,,22.5,40.0,,,,,,,23.8,38.1,21.1,42.1,,,52.6,68.4,52.6,68.4,32.3,46.5,,
180348,31.6,5.3,15.8,5.3,5.3,7.4,0.0,5.3,37.5,54.2,42.1,63.2,50.0,66.7,41.8,60.0,41.8,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0
180352,,,,,,,,,,,,,0.0,0.0,0.0,0.0,50.0,50.0,,,,,,,,,0.0,0.0,55.6,55.6,,,40.0,40.0,,,,,,,0.0,0.0,0.0,0.0,,,20.0,20.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,46.2,46.2,,
180356,,,,,,,,,,,,,,,,,37.1,55.7,50.0,58.3,20.0,50.0,30.0,53.3,50.0,61.1,,,,,50.0,66.7,43.3,60.0,40.0,60.0,30.0,60.0,55.6,55.6,,,,,50.0,50.0,33.3,50.0,0.0,40.0,30.0,40.0,44.4,66.7,,,,,30.0,60.0,30.0,60.0,,,37.1,55.7,,
180360,,,,,,,,,,,,,,,,,47.0,57.8,54.2,62.5,42.9,50.0,37.0,51.9,55.6,66.7,,,,,50.0,58.3,54.1,64.9,57.1,57.1,33.3,55.6,77.8,88.9,,,,,58.3,66.7,37.8,48.6,28.6,42.9,22.2,33.3,33.3,44.4,,,,,55.6,66.7,55.6,66.7,,,47.0,57.8,,
180364,,,,,,,,,,,,,0.0,0.0,0.0,0.0,38.9,47.2,,,,,,,,,21.4,30.4,49.4,57.5,,,42.1,49.1,,,,,,,25.0,32.1,58.6,65.5,,,22.8,35.1,,,,,,,17.9,28.6,27.6,41.4,,,62.1,65.5,62.1,65.5,38.5,46.9,,
180368,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
180372,,,,,,,,,,,,,,,,,35.9,53.1,21.4,35.7,30.0,40.0,45.8,66.7,37.5,56.3,,,,,28.6,42.9,39.3,53.6,20.0,20.0,62.5,75.0,37.5,62.5,,,,,14.3,28.6,25.0,42.9,40.0,60.0,12.5,37.5,37.5,50.0,,,,,62.5,87.5,62.5,87.5,,,35.9,53.1,,
180376,53.8,30.8,7.7,15.4,7.7,16.9,100.0,23.1,30.8,53.8,35.7,42.9,28.6,50.0,31.7,48.8,31.7,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7,100.0
180379,,,,,,,,,,,,,,,,,45.2,58.1,0.0,0.0,0.0,0.0,53.3,60.0,40.0,50.0,,,,,0.0,0.0,38.5,53.8,0.0,0.0,40.0,40.0,40.0,60.0,,,,,0.0,0.0,38.5,46.2,0.0,0.0,40.0,40.0,40.0,40.0,,,,,80.0,100.0,80.0,100.0,,,45.2,58.1,,
180380,,,,,,,,,,,,,,,,,42.9,54.5,33.3,50.0,35.7,42.9,37.0,48.1,83.3,91.7,,,,,33.3,50.0,52.9,64.7,42.9,42.9,55.6,77.8,100.0,100.0,,,,,33.3,50.0,38.2,50.0,28.6,42.9,33.3,33.3,66.7,83.3,,,,,22.2,33.3,22.2,33.3,,,42.9,54.5,,
180388,,,,,,,,,,,,,,,,,25.0,41.7,0.0,0.0,12.5,12.5,33.3,50.0,0.0,0.0,,,,,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,25.0,41.7,,
181,66.7,50.0,33.3,16.7,16.7,26.7,57.1,16.7,33.3,44.4,11.1,22.2,64.7,70.6,42.9,51.4,40.9,50.8,46.7,56.7,60.0,60.0,25.9,42.6,41.2,52.9,54.2,62.5,37.8,44.4,46.7,60.0,46.0,52.9,70.0,70.0,38.9,50.0,52.9,58.8,50.0,50.0,26.7,33.3,46.7,53.3,33.3,47.1,50.0,50.0,11.1,33.3,29.4,47.1,58.3,75.0,20.0,33.3,27.8,44.4,45.5,54.5,66.7,66.7,40.6,50.7,83.3,90.9
181312,,,,,,,,,,,,,0.0,0.0,0.0,0.0,46.5,55.8,,,,,,,38.9,44.4,37.5,62.5,53.3,60.0,,,44.4,44.4,,,,,44.4,44.4,0.0,0.0,40.0,40.0,,,33.3,55.6,,,,,33.3,44.4,0.0,0.0,40.0,60.0,,,80.0,80.0,80.0,80.0,43.9,53.7,,
181316,,,,,,,,,,,,,0.0,0.0,0.0,0.0,44.6,52.3,,,,,,,43.8,62.5,62.5,62.5,30.0,36.7,,,42.3,50.0,,,,,62.5,75.0,50.0,50.0,20.0,30.0,,,34.6,46.2,,,,,25.0,50.0,75.0,75.0,10.0,20.0,,,60.0,60.0,60.0,60.0,41.9,50.0,,
181318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,20.0,30.0,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181322,66.7,50.0,33.3,16.7,16.7,26.7,57.1,16.7,33.3,50.0,20.0,20.0,55.6,66.7,40.0,50.0,40.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3,90.9
181326,,,,,,,,,,,,,,,,,54.3,74.3,75.0,91.7,50.0,50.0,40.0,73.3,,,,,,,83.3,100.0,80.0,93.3,0.0,0.0,80.0,100.0,,,,,,,66.7,83.3,33.3,53.3,0.0,0.0,0.0,40.0,,,,,,,40.0,80.0,40.0,80.0,,,54.3,74.3,,
181332,,,,,,,,,,,,,,,,,29.4,35.3,0.0,0.0,66.7,66.7,11.1,22.2,,,,,,,0.0,0.0,28.6,28.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,28.6,42.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,29.4,35.3,,
181336,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
181342,,,,,,,,,,,,,,,,,25.8,32.3,0.0,0.0,0.0,0.0,28.6,38.1,,,,,,,0.0,0.0,25.0,33.3,0.0,0.0,28.6,42.9,,,,,,,0.0,0.0,25.0,25.0,0.0,0.0,28.6,28.6,,,,,,,28.6,42.9,28.6,42.9,,,25.8,32.3,,
181344,,,,,,,,,,,,,,,,,31.6,42.1,50.0,60.0,0.0,0.0,11.1,22.2,,,,,,,40.0,60.0,37.5,50.0,0.0,0.0,0.0,0.0,,,,,,,60.0,60.0,37.5,50.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,31.6,42.1,,
182,40.0,20.0,40.0,20.0,20.0,28.0,80.0,40.0,33.3,33.3,41.7,41.7,35.7,64.3,37.1,48.6,41.3,54.0,25.0,50.0,58.3,62.5,47.1,58.8,46.2,57.7,44.1,52.9,22.2,44.4,37.5,62.5,47.4,55.3,58.3,58.3,58.8,64.7,46.2,53.8,52.9,58.8,11.1,22.2,12.5,37.5,35.5,47.4,58.3,66.7,29.4,35.3,46.2,61.5,35.3,47.1,22.2,33.3,52.9,76.5,46.2,76.9,33.3,77.8,42.1,55.1,91.7,85.7
182304,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
182316,40.0,20.0,40.0,20.0,20.0,28.0,80.0,40.0,37.5,37.5,45.5,45.5,33.3,58.3,38.7,48.4,38.7,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9,91.7
182321,,,,,,,,,,,,,0.0,0.0,0.0,0.0,37.5,52.3,,,,,,,46.2,57.7,44.1,52.9,22.2,44.4,,,41.0,48.7,,,,,46.2,53.8,52.9,58.8,11.1,22.2,,,35.9,48.7,,,,,46.2,61.5,35.3,47.1,22.2,33.3,,,33.3,77.8,33.3,77.8,37.9,51.7,,
182322,,,,,,,,,,,,,,,,,59.1,61.4,40.0,50.0,75.0,75.0,55.6,55.6,,,,,,,60.0,80.0,63.2,68.4,75.0,75.0,50.0,50.0,,,,,,,20.0,20.0,47.4,47.4,75.0,75.0,33.3,33.3,,,,,,,83.3,83.3,83.3,83.3,,,59.1,61.4,,
182324,,,,,,,,,,,,,,,,,38.9,44.4,0.0,0.0,0.0,16.7,58.3,58.3,,,,,,,0.0,0.0,42.9,42.9,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,14.3,28.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,38.9,44.4,,
182328,,,,,,,,,,,,,,,,,31.0,62.1,0.0,50.0,0.0,0.0,33.3,61.9,,,,,,,0.0,0.0,45.5,63.6,0.0,0.0,57.1,71.4,,,,,,,0.0,0.0,27.3,54.5,0.0,0.0,28.6,42.9,,,,,,,14.3,71.4,14.3,71.4,,,31.0,62.1,,
182700,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,64.7,0.0,0.0,60.0,80.0,88.9,88.9,100.0,100.0,86.4,90.9,66.9,73.1,54.2,62.5,0.0,0.0,50.0,50.0,55.0,70.0,88.9,88.9,83.3,91.7,50.0,58.3,66.0,74.5,0.0,0.0,60.0,60.0,50.0,70.0,100.0,100.0,0.0,0.0,58.3,66.7,59.6,66.0,0.0,0.0,40.0,40.0,60.0,70.0,77.8,77.8,0.0,0.0,50.0,50.0,64.3,64.3,0.0,0.0,63.0,69.4,0.0,0.0
