closed_ind,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,00_Size,01_Size,02_Size,03_Size,04_Size,05_Size,06_Size,07_Size,08_Size,Biology_Size,English II_Size,Math I_Size,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading SPG Grade,Math SPG Grade,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,ACT Score,ACT WorkKeys Score,Passing Math III,4-Year Cohort Graduation Rate Score,ACT_pTarget_PctMet,ACTWorkKeys_pTarget_PctMet,CurrentYearEOC_pTarget_PctMet,MathGr10_pTarget_PctMet,MathGr3-8_pTarget_PctMet,ReadingGr10_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr11_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,sat_avg_score_num,lea_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,st_total_specialized_courses,st_ap_ib_courses,st_cte_courses,st_univ_college_courses,ALL_All Students (Total or Subtotal_ENROLL_sch_pct,ECODIS_Economically Disadvantaged_ENROLL_sch_pct,F_Female_ENROLL_sch_pct,LEP_Limited English Proficiency_ENROLL_sch_pct,M_Male_ENROLL_sch_pct,MA_Asian_ENROLL_sch_pct,MAN_American Indian_ENROLL_sch_pct,MB_Black_ENROLL_sch_pct,MHL_Hispanic_ENROLL_sch_pct,MM_Multiracial_ENROLL_sch_pct,MNP_Pacific Islander_ENROLL_sch_pct,MW_White_ENROLL_sch_pct,WDIS_Students With Disabilities_ENROLL_sch_pct,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_avg_age_media_collection,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,lea_not_highqual_class_all_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,st_highqual_class_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Student Growth_Pct,Exceeds Expected Growth_TCHR_Student Growth_Pct,Meets Expected Growth_TCHR_Student Growth_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_I,category_cd_M,category_cd_T,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,State Board Region_Northeast Region,State Board Region_Northwest Region,State Board Region_Piedmont Triad Region,State Board Region_SandHills Region,State Board Region_Southeast Region,State Board Region_Southwest Region,State Board Region_Western Region,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Score_B,Reading SPG Score_C,Reading SPG Score_D,Reading SPG Score_F,Math SPG Score_B,Math SPG Score_C,Math SPG Score_D,Math SPG Score_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,Category_Cd_I,Category_Cd_M,Category_Cd_T,Byod_Yes,_1_to_1_access_Yes,unit_code
0.0,1,0,0,0,0,0,1061.0,1026.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,28.0,0.0,0.0,29.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,47.0,50.0,32.0,80.8,38.0,40.0,26.0,61.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,2.64,60.7,0.09,0.0,0.48,0.969,0.97,23.06,0.01,0.0,0.91,0.951,0.83,14.64,0.06,0.02,1999.0,14.489997863769501,2002.0,12.33,125.0,1.92,13460.0,1.58,0.654,0.563,0.203,0.234,64.0,1.0,0.016,0.219,0.0,0.34600000000000003,0.971,0.863,0.348,0.262,0.391,58.0,7.0,0.097,0.14400000000000002,0.001,0.13,0.979,0.978,0.986,0.981,0.022,0.014,0.019,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.563,0.234,0.203,0.381,0.107,0.512,0.237,0.105,0.105,0.28800000000000003,0.053,0.22,0.211,0.132,0.22,0.289,0.017,0.0,0.0,0.0,0.0,0.205,0.295,0.5,0.0,0.0,0.0,0.0,0.0,0.525,0.684,0.763,0.4920000000000001,0.6579999999999999,0.0196078431372549,0.025210084033613446,0.04481792717086835,0.2623716153127918,0.3492063492063492,0.611577964519141,0.13258636788048553,0.1437908496732026,0.27637721755368816,0.0028011204481792717,0.004668534080298786,0.007469654528478058,0.4257703081232493,0.5359477124183006,0.9617180205415501,0.0,0.0,0.0,0.008403361344537815,0.013071895424836602,0.021475256769374416,0.02240896358543417,0.015873015873015872,0.03828197945845005,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,600428
0.0,0,0,0,0,0,0,1096.0,1026.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,22.0,0.0,0.0,31.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,91.0,87.0,91.0,92.3,91.0,88.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.27,2.74,0.0,0.0,0.7,0.969,0.97,23.06,0.01,0.0,0.91,0.951,0.83,14.64,0.06,0.02,2003.0,10.3899993896484,2002.0,12.33,103.0,1.66,13460.0,1.58,0.946,0.214,0.214,0.5710000000000001,56.0,21.0,0.018000000000000002,0.07400000000000001,0.0,0.054000000000000006,1.0,0.863,0.348,0.262,0.391,58.0,7.0,0.097,0.14400000000000002,0.001,0.13,0.979,0.978,0.986,0.981,0.022,0.014,0.019,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.214,0.5710000000000001,0.214,0.381,0.107,0.512,0.589,0.773,0.727,0.804,0.682,0.0,0.0,0.0,0.0,0.0,0.179,0.091,0.0,0.08900000000000001,0.0,0.05,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.232,0.136,0.273,0.107,0.318,0.08751139471285324,0.08477666362807658,0.1722880583409298,0.035551504102096634,0.04375569735642662,0.07930720145852324,0.02734731084776664,0.04010938924339106,0.0674567000911577,0.0,0.0009115770282588881,0.0009115770282588881,0.1640838650865998,0.18322698268003645,0.3473108477666363,0.0,0.0,0.0,0.01367365542388332,0.01367365542388332,0.02734731084776664,0.3245214220601641,0.3281677301731996,0.6526891522333638,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,600431
0.0,0,0,0,0,0,0,768.0,1026.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,22.0,0.0,0.0,28.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,59.0,60.0,47.0,93.9,50.0,52.0,40.0,68.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961,1.43,7.55,0.0,0.0,0.93,0.969,0.97,23.06,0.01,0.0,0.91,0.951,0.83,14.64,0.06,0.0,2005.0,6.5099983215332005,2002.0,12.33,89.0,2.12,13460.0,1.58,0.892,0.383,0.277,0.34,47.0,2.0,0.064,0.225,0.0,0.108,1.0,0.863,0.348,0.262,0.391,58.0,7.0,0.097,0.14400000000000002,0.001,0.13,0.979,0.978,0.986,0.981,0.022,0.014,0.019,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.383,0.34,0.277,0.381,0.107,0.512,0.5,0.476,0.333,0.583,0.381,0.028,0.095,0.048,0.028,0.048,0.0,0.0,0.0,0.0,0.0,0.12,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.472,0.429,0.619,0.389,0.5710000000000001,0.0274869109947644,0.041884816753926704,0.0693717277486911,0.1924083769633508,0.23036649214659685,0.4227748691099477,0.16230366492146595,0.1662303664921466,0.3285340314136126,0.0,0.0013089005235602095,0.0013089005235602095,0.4018324607329843,0.4515706806282722,0.8534031413612565,0.0013089005235602095,0.0,0.0013089005235602095,0.01832460732984293,0.011780104712041885,0.030104712041884817,0.04712041884816754,0.09947643979057592,0.14659685863874344,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,600434
0.0,1,0,0,0,0,0,1020.0,1026.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,27.0,0.0,0.0,25.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,41.0,40.0,30.0,82.2,31.0,28.0,22.0,55.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937,3.63,46.76,0.0,0.0,0.79,0.969,0.97,23.06,0.01,0.0,0.91,0.951,0.83,14.64,0.06,0.1,2002.0,15.5699996948242,2002.0,12.33,107.0,1.84,13460.0,1.58,0.613,0.629,0.145,0.226,62.0,2.0,0.065,0.25,0.0,0.387,0.94,0.863,0.348,0.262,0.391,58.0,7.0,0.097,0.14400000000000002,0.001,0.13,0.979,0.978,0.986,0.981,0.022,0.014,0.019,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.629,0.226,0.145,0.381,0.107,0.512,0.18600000000000005,0.109,0.022,0.119,0.065,0.102,0.239,0.217,0.22,0.217,0.017,0.0,0.0,0.0,0.0,0.333,0.095,0.5710000000000001,0.0,0.0,0.0,0.017,0.0,0.695,0.652,0.7609999999999999,0.644,0.7170000000000001,0.011741682974559686,0.0136986301369863,0.025440313111545987,0.2270058708414873,0.2563600782778865,0.4833659491193738,0.2045009784735812,0.2544031311154599,0.4589041095890411,0.0,0.0,0.0,0.4452054794520548,0.5332681017612525,0.9784735812133072,0.0,0.0009784735812133072,0.0009784735812133072,0.0019569471624266144,0.007827788649706456,0.009784735812133072,0.007827788649706456,0.0136986301369863,0.021526418786692758,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,600448
0.0,1,0,0,0,0,0,915.0,1026.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,22.0,0.0,0.0,26.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,48.0,53.0,38.0,64.5,44.0,46.0,34.0,61.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,0.9,0.0,1.0,0.926,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965,1.2,28.2,0.0,0.0,0.47,0.969,0.97,23.06,0.01,0.0,0.91,0.951,0.83,14.64,0.06,0.05,2002.0,11.2999954223633,2002.0,12.33,106.0,1.8,13460.0,1.58,0.821,0.268,0.268,0.464,56.0,3.0,0.107,0.118,0.0,0.179,1.0,0.863,0.348,0.262,0.391,58.0,7.0,0.097,0.14400000000000002,0.001,0.13,0.979,0.978,0.986,0.981,0.022,0.014,0.019,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.268,0.464,0.268,0.381,0.107,0.512,0.418,0.444,0.333,0.436,0.29600000000000004,0.036000000000000004,0.07400000000000001,0.037000000000000005,0.018000000000000002,0.037000000000000005,0.127,0.0,0.0,0.091,0.0,0.25,0.111,0.639,0.0,0.0,0.0,0.0,0.0,0.418,0.481,0.63,0.455,0.667,0.03135135135135135,0.032432432432432434,0.06378378378378377,0.24432432432432435,0.2756756756756757,0.52,0.11891891891891893,0.12864864864864864,0.2475675675675676,0.005405405405405407,0.001081081081081081,0.006486486486486486,0.41621621621621613,0.465945945945946,0.8821621621621621,0.001081081081081081,0.0,0.001081081081081081,0.015135135135135137,0.02810810810810811,0.04324324324324325,0.046486486486486484,0.07135135135135136,0.11783783783783786,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,600450
0.0,0,0,0,0,0,0,1157.0,1026.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,26.0,0.0,0.0,31.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,69.0,69.0,66.0,56.3,72.0,67.0,69.0,86.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.52,10.11,0.0,0.0,0.69,0.969,0.97,23.06,0.01,0.0,0.91,0.951,0.83,14.64,0.06,0.01,2002.0,13.7999954223633,2002.0,12.33,95.0,1.42,13460.0,1.58,0.97,0.294,0.368,0.338,67.0,8.0,0.134,0.123,0.0,0.03,1.0,0.863,0.348,0.262,0.391,58.0,7.0,0.097,0.14400000000000002,0.001,0.13,0.979,0.978,0.986,0.981,0.022,0.014,0.019,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.294,0.338,0.368,0.381,0.107,0.512,0.623,0.375,0.208,0.508,0.292,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.065,0.63,0.0,0.0,0.0,0.0,0.0,0.377,0.625,0.792,0.475,0.708,0.023336214347450302,0.028522039757994812,0.05185825410544512,0.12705272255834055,0.12705272255834055,0.2541054451166811,0.08902333621434745,0.09939498703543648,0.18841832324978391,0.0025929127052722557,0.0025929127052722557,0.0051858254105445105,0.26534140017286084,0.2731201382886776,0.5384615384615384,0.0,0.000864304235090752,0.000864304235090752,0.023336214347450302,0.014693171996542784,0.03802938634399308,0.21261884183232502,0.2489196197061365,0.4615384615384616,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,600455
0.0,0,0,0,0,0,0,889.0,759.0,475.0,0,22.0,19.0,19.0,28.0,28.0,31.0,23.0,21.0,0.0,0.0,0.0,0.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,55.0,56.0,56.0,59.9,54.0,53.0,54.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.22,15.86,0.0,0.0,1.26,0.97,0.62,31.28,0.02,0.0,0.91,0.957,0.24,8.76,0.06,0.02,2001.0,12.1999969482422,2002.0,12.33,68.0,1.79,13460.0,1.58,0.958,0.208,0.271,0.521,48.0,15.0,0.208,0.162,0.0,0.042,0.917,0.916,0.35600000000000004,0.28,0.364,51.0,6.0,0.129,0.146,0.006,0.075,0.957,0.978,0.986,0.981,0.022,0.014,0.019,0.895,0.255,0.254,0.491,32.0,5.0,0.262,0.127,0.003,0.046,0.894,0.208,0.521,0.271,0.381,0.107,0.512,0.625,0.5710000000000001,0.5,0.594,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.375,0.429,0.5,0.406,0.7859999999999999,0.01834862385321101,0.0194954128440367,0.037844036697247715,0.2832568807339449,0.2981651376146789,0.5814220183486238,0.034403669724770644,0.03325688073394496,0.0676605504587156,0.0011467889908256881,0.0011467889908256881,0.0022935779816513767,0.3543577981651376,0.3635321100917431,0.7178899082568807,0.0022935779816513767,0.0,0.0022935779816513767,0.014908256880733948,0.01146788990825688,0.026376146788990827,0.13761467889908258,0.1444954128440367,0.28211009174311924,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,600462
0.0,1,0,0,0,0,0,709.0,1026.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,18.0,0.0,0.0,26.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,49.0,55.0,40.0,69.6,44.0,48.0,33.0,57.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.55,19.04,0.14,0.0,0.46,0.969,0.97,23.06,0.01,0.0,0.91,0.951,0.83,14.64,0.06,0.3,1999.0,1.25,2002.0,12.33,55.0,1.0,13460.0,1.58,0.8440000000000001,0.348,0.28300000000000003,0.37,45.0,1.0,0.111,0.147,0.0,0.156,1.0,0.863,0.348,0.262,0.391,58.0,7.0,0.097,0.14400000000000002,0.001,0.13,0.979,0.978,0.986,0.981,0.022,0.014,0.019,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.348,0.37,0.28300000000000003,0.381,0.107,0.512,0.022,0.056,0.0,0.044,0.0,0.044,0.0,0.056,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.03,0.6970000000000001,0.0,0.0,0.0,0.0,0.0,0.933,0.944,0.944,0.911,1.0,0.0070126227208976155,0.0070126227208976155,0.014025245441795231,0.22159887798036465,0.2005610098176718,0.4221598877980365,0.14446002805049088,0.15007012622720894,0.29453015427769985,0.009817671809256662,0.0042075736325385684,0.014025245441795231,0.39691444600280507,0.3870967741935484,0.7840112201963534,0.0,0.001402524544179523,0.001402524544179523,0.014025245441795231,0.02384291725105189,0.03786816269284712,0.11640953716690043,0.09957924263674614,0.21598877980364656,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,600479
0.0,1,0,0,0,0,0,732.0,1026.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,26.0,0.0,0.0,32.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,57.0,56.0,51.0,89.5,49.0,46.0,43.0,61.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,1.78,34.29,0.0,0.0,0.71,0.969,0.97,23.06,0.01,0.0,0.91,0.951,0.83,14.64,0.06,0.01,1998.0,15.089996337890598,2002.0,12.33,83.0,1.69,13460.0,1.58,0.82,0.4,0.17800000000000002,0.422,45.0,1.0,0.133,0.08800000000000001,0.0,0.18,0.966,0.863,0.348,0.262,0.391,58.0,7.0,0.097,0.14400000000000002,0.001,0.13,0.979,0.978,0.986,0.981,0.022,0.014,0.019,0.923,0.244,0.251,0.506,41.0,5.0,0.268,0.151,0.004,0.068,0.962,0.4,0.422,0.17800000000000002,0.381,0.107,0.512,0.366,0.182,0.091,0.317,0.045,0.098,0.182,0.045,0.073,0.182,0.0,0.0,0.0,0.0,0.0,0.25,0.179,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.537,0.636,0.8640000000000001,0.61,0.773,0.011126564673157162,0.02503477051460361,0.03616133518776078,0.25034770514603616,0.3184979137691238,0.56884561891516,0.14325452016689846,0.17941585535465926,0.3226703755215577,0.0013908205841446453,0.0013908205841446453,0.0027816411682892906,0.4186369958275383,0.5340751043115438,0.952712100139082,0.0013908205841446453,0.0,0.0013908205841446453,0.011126564673157162,0.009735744089012515,0.02086230876216968,0.023643949930458968,0.023643949930458968,0.047287899860917935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,600481
0.0,1,0,0,0,0,0,805.0,759.0,475.0,0,20.0,28.0,25.0,25.0,27.0,22.0,21.0,21.0,18.0,0.0,0.0,0.0,8521.71,0.633,0.203,0.084,0.073,0.006999999999999999,942.34,2352.27,5227.1,30.0,32.0,25.0,70.6,20.0,21.0,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1001.0,0.0,0.54,0.0,0.21,0.0,0.53,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948,0.99,49.94,0.0,0.0,0.99,0.97,0.62,31.28,0.02,0.0,0.91,0.957,0.24,8.76,0.06,0.01,2004.0,12.489997863769501,2002.0,12.33,70.0,1.43,13460.0,1.58,0.8420000000000001,0.456,0.211,0.333,57.0,2.0,0.08800000000000001,0.058,0.018000000000000002,0.14,0.921,0.916,0.35600000000000004,0.28,0.364,51.0,6.0,0.129,0.146,0.006,0.075,0.957,0.978,0.986,0.981,0.022,0.014,0.019,0.895,0.255,0.254,0.491,32.0,5.0,0.262,0.127,0.003,0.046,0.894,0.456,0.333,0.211,0.381,0.107,0.512,0.469,0.071,0.0,0.438,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.031,0.0,0.421,0.053,0.526,0.0,0.0,0.0,0.0,0.0,0.5,0.929,1.0,0.531,0.857,0.013550135501355014,0.010840108401084009,0.024390243902439025,0.4173441734417344,0.467479674796748,0.8848238482384824,0.04742547425474255,0.03116531165311653,0.07859078590785908,0.0040650406504065045,0.0,0.0040650406504065045,0.48373983739837395,0.513550135501355,0.997289972899729,0.0,0.0013550135501355016,0.0013550135501355016,0.0013550135501355016,0.002710027100271003,0.0040650406504065045,0.002710027100271003,0.0,0.002710027100271003,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,600489
