unit_code,ACTCompositeScore_UNCMin_LEP,ACTEnglish_ACTBenchmark_LEP,ACTMath_ACTBenchmark_LEP,ACTReading_ACTBenchmark_LEP,ACTScience_ACTBenchmark_LEP,ACTSubtests_BenchmarksMet_LEP,ACTWorkKeys_SilverPlus_LEP,ACTWriting_ACTBenchmark_LEP,EOCBiology_CACR_LEP,EOCBiology_GLP_LEP,EOCEnglish2_CACR_LEP,EOCEnglish2_GLP_LEP,EOCMathI_CACR_LEP,EOCMathI_GLP_LEP,EOCSubjects_CACR_LEP,EOCSubjects_GLP_LEP,EOG/EOCSubjects_CACR_LEP,EOG/EOCSubjects_GLP_LEP,EOGGr3_CACR_LEP,EOGGr3_GLP_LEP,EOGGr4_CACR_LEP,EOGGr4_GLP_LEP,EOGGr5_CACR_LEP,EOGGr5_GLP_LEP,EOGGr6_CACR_LEP,EOGGr6_GLP_LEP,EOGGr7_CACR_LEP,EOGGr7_GLP_LEP,EOGGr8_CACR_LEP,EOGGr8_GLP_LEP,EOGMathGr3_CACR_LEP,EOGMathGr3_GLP_LEP,EOGMathGr3-8_CACR_LEP,EOGMathGr3-8_GLP_LEP,EOGMathGr4_CACR_LEP,EOGMathGr4_GLP_LEP,EOGMathGr5_CACR_LEP,EOGMathGr5_GLP_LEP,EOGMathGr6_CACR_LEP,EOGMathGr6_GLP_LEP,EOGMathGr7_CACR_LEP,EOGMathGr7_GLP_LEP,EOGMathGr8_CACR_LEP,EOGMathGr8_GLP_LEP,EOGReadingGr3_CACR_LEP,EOGReadingGr3_GLP_LEP,EOGReadingGr3-8_CACR_LEP,EOGReadingGr3-8_GLP_LEP,EOGReadingGr4_CACR_LEP,EOGReadingGr4_GLP_LEP,EOGReadingGr5_CACR_LEP,EOGReadingGr5_GLP_LEP,EOGReadingGr6_CACR_LEP,EOGReadingGr6_GLP_LEP,EOGReadingGr7_CACR_LEP,EOGReadingGr7_GLP_LEP,EOGReadingGr8_CACR_LEP,EOGReadingGr8_GLP_LEP,EOGScienceGr5_CACR_LEP,EOGScienceGr5_GLP_LEP,EOGScienceGr5&8_CACR_LEP,EOGScienceGr5&8_GLP_LEP,EOGScienceGr8_CACR_LEP,EOGScienceGr8_GLP_LEP,EOGSubjects_CACR_LEP,EOGSubjects_GLP_LEP,GraduationRate_4yr_LEP,GraduationRate_5yr_LEP
320364,,,,,,,,,,,,,,,,,15.4,15.4,20.0,20.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,15.4,15.4,,
320365,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,8.2,0.0,0.0,7.9,11.2,6.1,8.5,6.1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,65.2
320366,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,6.7,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,5.6,0.0,5.6,0.0,0.0,,
320367,,,,,,,,,,,,,,,,,17.9,25.0,22.7,31.8,0.0,0.0,0.0,0.0,,,,,,,36.4,54.5,28.6,42.9,0.0,0.0,0.0,0.0,,,,,,,9.1,9.1,7.1,7.1,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,17.9,25.0,,
320368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,10.6,0.0,6.5,0.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8,40.0
320369,,,,,,,,,,,,,,,,,11.1,22.2,12.5,29.2,0.0,0.0,0.0,0.0,,,,,,,16.7,41.7,17.6,35.3,0.0,0.0,0.0,0.0,,,,,,,8.3,16.7,5.9,11.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,11.1,22.2,,
320370,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.6,11.3,,,,,,,0.0,0.0,0.0,0.0,11.1,25.9,,,0.0,6.5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,6.5,,,,,7.1,7.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.6,11.3,,
320372,,,,,,,,,,,,,,,,,19.7,24.6,31.6,36.8,0.0,5.0,0.0,0.0,,,,,,,42.1,47.4,26.7,33.3,0.0,10.0,0.0,0.0,,,,,,,21.1,26.3,13.3,16.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,19.7,24.6,,
320374,,,,,,,,,,,,,,,,,16.7,16.7,28.6,28.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,18.2,18.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,18.2,18.2,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,16.7,16.7,,
320376,,,,,,,,,,,,,,,,,25.7,28.6,38.9,44.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,25.0,31.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,25.7,28.6,,
320388,,,,,,,,,,,,,,,,,6.6,15.8,8.7,21.7,0.0,0.0,0.0,0.0,,,,,,,13.0,34.8,10.8,24.3,8.3,8.3,0.0,0.0,,,,,,,0.0,8.7,0.0,5.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,6.6,15.8,,
320400,,,,,,,,,,,,,,,,,9.1,18.2,15.4,25.0,0.0,0.0,0.0,16.7,,,,,,,19.2,26.9,11.9,19.0,0.0,0.0,0.0,0.0,,,,,,,11.5,23.1,7.1,16.7,0.0,8.3,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,9.1,18.2,,
320701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32A000,,,,,,,,,,,,,,,,,31.6,45.6,50.0,69.0,33.3,41.7,27.8,38.9,21.4,35.7,5.6,27.8,29.2,37.5,61.9,76.2,36.2,47.8,50.0,58.3,16.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,61.9,17.4,33.3,16.7,25.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,66.7,75.0,65.0,80.0,0.0,0.0,31.6,45.6,,
32B000,,,,,,,,,,,,,,,,,16.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,33.3,,
32C000,,,,,,,,,,,,,,,,,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,,
32D000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,6.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,12.9,0.0,0.0
32H000,,,,,,,,,,,,,0.0,0.0,0.0,0.0,18.8,26.6,31.3,43.8,14.3,14.3,25.0,33.3,0.0,0.0,0.0,0.0,16.7,25.0,0.0,0.0,21.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,26.6,,
32K000,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
32L000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0
32M000,,,,,,,,,,,,,,,,,6.5,16.1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,16.1,,
32N000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
32P000,,,,,,,,,,,,,,,,,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,33.3,33.3,,
32Q000,,,,,,,,,,,,,,,,,20.6,26.5,20.0,30.0,21.4,21.4,,,,,,,,,20.0,40.0,23.5,35.3,0.0,0.0,,,,,,,,,20.0,20.0,17.6,17.6,0.0,0.0,,,,,,,,,,,,,,,20.6,26.5,,
32R000,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,
32S000,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
330,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,20.1,29.7,23.6,38.9,20.5,36.4,27.8,35.2,12.5,18.8,0.0,9.1,40.7,48.1,33.3,50.0,26.9,38.5,36.4,50.0,27.8,27.8,0.0,0.0,9.1,18.2,0.0,0.0,13.9,27.8,9.6,19.2,0.0,22.7,5.6,11.1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.7,63.0,77.8,0.0,0.0,23.4,34.5,0.0,0.0
330304,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
330308,,,,,,,,,,,,,,,,,30.0,44.3,45.5,63.6,16.7,41.7,25.0,33.3,,,,,,,72.7,81.8,41.4,51.7,0.0,0.0,16.7,16.7,,,,,,,18.2,45.5,6.9,24.1,0.0,0.0,0.0,8.3,,,,,,,58.3,75.0,58.3,75.0,,,30.0,44.3,,
330312,,,,,,,,,,,,,,,,,13.5,29.7,12.5,31.3,16.7,33.3,0.0,0.0,,,,,,,0.0,0.0,11.1,33.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,16.7,27.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,13.5,29.7,,
330326,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
330328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
330332,,,,,,,,,,,,,,,,,25.0,33.3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,25.0,33.3,,
330334,,,,,,,,,,,,,,,,,31.8,45.5,10.0,30.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,31.8,45.5,,
330340,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
330344,,,,,,,,,,,,,,,,,21.4,21.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,21.4,21.4,,
330348,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
330350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
330354,,,,,,,,,,,,,,,,,15.8,21.1,14.3,14.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,15.8,21.1,,
330358,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
330360,,,,,,,,,,,,,0.0,0.0,0.0,0.0,17.1,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,19.5,,
33A000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,19.5,,
340,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,12.5,0.0,5.7,9.6,17.8,7.4,12.8,11.7,17.5,21.9,30.6,12.3,16.9,11.6,18.3,0.0,6.5,0.0,5.9,7.4,12.3,28.6,39.3,15.8,21.4,16.4,20.2,14.3,19.2,6.6,8.9,0.0,0.0,0.0,5.6,15.1,22.0,7.8,13.2,8.2,13.5,0.0,8.3,0.0,0.0,0.0,7.4,0.0,8.4,17.1,27.4,16.2,25.0,15.4,22.8,12.3,18.2,54.0,53.5
340308,,,,,,,,,,,,,,,,,8.0,12.5,8.7,13.0,8.3,12.5,5.6,11.1,,,,,,,17.4,26.1,15.1,20.8,12.5,16.7,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,8.0,12.5,,
340311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
340314,,,,,,,,,,,,,,,,,10.3,16.7,12.1,15.5,6.3,9.4,11.1,25.0,,,,,,,10.3,17.2,12.3,15.8,12.5,12.5,16.7,16.7,,,,,,,13.8,13.8,7.0,12.3,0.0,6.3,0.0,16.7,,,,,,,16.7,41.7,16.7,41.7,,,10.3,16.7,,
340320,,,,,,,,,,,,,,,,,7.4,14.8,10.0,20.0,7.5,10.0,0.0,11.1,,,,,,,12.0,24.0,9.8,19.6,10.0,15.0,0.0,0.0,,,,,,,8.0,16.0,5.9,9.8,5.0,5.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,7.4,14.8,,
340326,,,,,,,,,,,,,,,,,10.0,40.0,10.0,40.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,10.0,40.0,,
340330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,5.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7,35.7
340334,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
340336,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340344,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
340348,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
340350,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12.6,17.3,,,,,,,9.6,11.5,0.0,9.4,16.0,22.2,,,10.0,13.8,,,,,15.4,19.2,0.0,7.4,11.1,14.8,,,0.0,8.9,,,,,0.0,0.0,0.0,11.5,0.0,11.1,,,37.0,40.7,37.0,40.7,10.8,15.6,,
340351,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
340354,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
340362,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
340364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72.7
340366,,,,,,,,,,,,,0.0,0.0,0.0,0.0,6.8,11.1,,,,,,,8.6,12.1,0.0,0.0,10.0,16.7,,,7.0,8.5,,,,,10.3,10.3,0.0,0.0,10.0,10.0,,,0.0,8.5,,,,,6.9,13.8,0.0,0.0,0.0,10.0,,,20.0,30.0,20.0,30.0,6.8,11.1,,
340368,,,,,,,,,,,,,,,,,7.4,10.9,16.0,21.0,0.0,0.0,0.0,0.0,,,,,,,24.0,30.0,12.3,17.0,0.0,5.3,0.0,5.6,,,,,,,8.0,12.0,0.0,6.6,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,7.4,10.9,,
340372,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.3,,,,,,,0.0,0.0,0.0,5.9,5.7,7.9,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,7.0,,,,,0.0,5.3,0.0,9.3,0.0,6.4,,,15.2,17.4,15.2,17.4,0.0,6.3,,
340376,,,,,,,,,,,,,,,,,5.0,11.3,6.5,12.9,0.0,5.0,7.4,14.8,,,,,,,0.0,12.9,5.5,12.7,0.0,6.7,16.7,22.2,,,,,,,8.1,12.9,0.0,9.1,0.0,0.0,0.0,5.6,,,,,,,5.6,16.7,5.6,16.7,,,5.0,11.3,,
340380,,,,,,,,,,,,,,,,,10.3,12.1,10.7,13.1,14.3,17.9,7.5,7.5,,,,,,,14.3,16.7,13.5,14.9,14.3,14.3,11.1,11.1,,,,,,,7.1,9.5,6.8,9.6,14.3,21.4,0.0,0.0,,,,,,,11.1,11.1,11.1,11.1,,,10.3,12.1,,
340382,21.1,5.3,5.3,5.3,10.5,7.4,0.0,10.5,9.4,9.4,5.4,10.8,5.4,24.3,6.6,15.1,6.6,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,50.0
340384,,,,,,,,,,,,,,,,,14.9,21.3,19.7,26.3,11.1,13.0,12.5,22.2,,,,,,,23.7,34.2,20.2,27.0,14.8,14.8,20.8,29.2,,,,,,,15.8,18.4,10.1,14.6,7.4,11.1,0.0,12.5,,,,,,,12.5,25.0,12.5,25.0,,,14.9,21.3,,
340385,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
340390,,,,,,,,,,,,,,,,,17.1,25.8,23.0,31.7,16.7,29.6,6.9,12.5,,,,,,,31.7,42.9,24.6,33.3,25.9,37.0,0.0,0.0,,,,,,,14.3,20.6,9.6,16.7,7.4,22.2,0.0,0.0,,,,,,,16.7,33.3,16.7,33.3,,,17.1,25.8,,
340392,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.1,7.6,,,,,,,0.0,0.0,8.3,8.3,6.1,9.1,,,0.0,5.9,,,,,0.0,9.1,8.3,8.3,0.0,0.0,,,5.9,5.9,,,,,0.0,0.0,8.3,8.3,9.1,9.1,,,9.1,18.2,9.1,18.2,5.1,7.6,,
340398,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340400,,,,,,,,,,,,,,,,,19.6,23.5,18.2,27.3,21.4,21.4,20.0,20.0,,,,,,,18.2,27.3,17.4,21.7,0.0,0.0,0.0,0.0,,,,,,,18.2,27.3,17.4,21.7,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,19.6,23.5,,
340403,,,,,,,,,,,,,,,,,76.2,83.3,85.0,90.0,0.0,0.0,66.7,77.8,,,,,,,90.0,90.0,88.9,88.9,0.0,0.0,0.0,0.0,,,,,,,80.0,90.0,66.7,77.8,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,76.2,83.3,,
340406,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.7,13.0,,,,,,,12.5,18.8,0.0,6.3,8.3,11.1,,,7.1,10.7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,25.0,33.3,25.0,33.3,7.4,11.8,,
340416,,,,,,,,,,,,,,,,,37.4,48.3,39.6,50.0,42.9,50.0,30.2,44.4,,,,,,,54.7,62.3,51.6,58.9,52.4,57.1,42.9,52.4,,,,,,,24.5,37.7,21.1,34.7,33.3,42.9,0.0,19.0,,,,,,,47.6,61.9,47.6,61.9,,,37.4,48.3,,
340420,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7.3,10.4,,,,,,,8.8,8.8,0.0,0.0,8.3,16.7,,,7.1,9.5,,,,,17.6,17.6,0.0,0.0,0.0,8.3,,,0.0,0.0,,,,,0.0,0.0,7.7,7.7,0.0,8.3,,,25.0,33.3,25.0,33.3,7.3,10.4,,
340424,,,,,,,,,,,,,,,,,0.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,,,,,,,10.0,30.0,7.1,21.4,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,10.0,,
340426,,,,,,,,,,,,,,,,,17.8,24.4,26.7,36.7,0.0,0.0,0.0,0.0,,,,,,,33.3,46.7,23.8,33.3,0.0,0.0,0.0,0.0,,,,,,,20.0,26.7,14.3,19.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,17.8,24.4,,
