title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,Grad_project_status,00_Size,01_Size,02_Size,03_Size,04_Size,05_Size,06_Size,07_Size,08_Size,09_Size,10_Size,11_Size,12_Size,13_Size,Biology_Size,English II_Size,Math I_Size,lea_total_expense_num,lea_salary_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,NC Math 1 Score,English II Score,Biology Score,ACT Score,ACT WorkKeys Score,Passing NC Math 3,4-Year Cohort Graduation Rate Score,ACT_pTarget_PctMet,ACTWorkKeys_pTarget_PctMet,CurrentYearEOC_pTarget_PctMet,MathGr10_pTarget_PctMet,MathGr3-8_pTarget_PctMet,ReadingGr10_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr11_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,sat_avg_score_num,lea_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,ALL_All Students (Total or Subtotal_ENROLL_sch_pct,ECODIS_Economically Disadvantaged_ENROLL_sch_pct,F_Female_ENROLL_sch_pct,LEP_Limited English Proficiency_ENROLL_sch_pct,M_Male_ENROLL_sch_pct,MA_Asian_ENROLL_sch_pct,MAN_American Indian_ENROLL_sch_pct,MB_Black_ENROLL_sch_pct,MHL_Hispanic_ENROLL_sch_pct,MM_Multiracial_ENROLL_sch_pct,MW_White_ENROLL_sch_pct,WDIS_Students With Disabilities_ENROLL_sch_pct,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_avg_age_media_collection,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Student Growth_Pct,Exceeds Expected Growth_TCHR_Student Growth_Pct,Meets Expected Growth_TCHR_Student Growth_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,Gr_6_Pct_Prof,Gr_9_Pct_Prof,pct_eds,AAVC_Concentrator_Ct,AGNR_Concentrator_Ct,ARCH_Concentrator_Ct,BMA_Concentrator_Ct,EDUC_Concentrator_Ct,FINA_Concentrator_Ct,HLTH_Concentrator_Ct,HOSP_Concentrator_Ct,HUMA_Concentrator_Ct,INFO_Concentrator_Ct,LAW_Concentrator_Ct,MANU_Concentrator_Ct,MRKT_Concentrator_Ct,STEM_Concentrator_Ct,TRAN_Concentrator_Ct,Number_Industry_Recognized_Crede,LPS_14,LPS_15,LPS_16,LPS_17,RLPS,category_cd_I,category_cd_M,category_cd_T,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SBE District_Northeast,SBE District_Northwest,SBE District_Piedmont-Triad,SBE District_Sandhills,SBE District_Southeast,SBE District_Southwest,SBE District_Western,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,Category_Cd_I,Category_Cd_M,Category_Cd_T,Byod_Yes,_1_to_1_access_Yes,SRC_devices_sent_home_Yes,unit_code
0,0,0,1,0,0,393.0,421.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10651.4,0.8029999999999999,0.078,0.099,0.02,1395.98,2189.56,7065.86,51.0,47.0,51.0,67.7,47.0,44.0,43.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,960.0,0.0,0.429,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,1.02,31.3,0.25,0.0,0.63,0.944,0.71,22.35,0.12,0.0,0.54,0.0,1992.0,23.48,1996.0,25.7,44.0,1.52,414.0,1.31,0.862,0.276,0.207,0.517,29.0,3.0,0.207,0.302,0.0,0.103,0.916,0.233,0.183,0.583,30.0,2.0,0.183,0.213,0.0,0.067,0.276,0.517,0.207,0.273,0.182,0.545,0.5379999999999999,0.654,0.5379999999999999,0.6920000000000001,0.654,0.0,0.0,0.0,0.0,0.0,0.462,0.231,0.34600000000000003,0.192,0.231,0.375,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.115,0.115,0.115,0.027777777777777776,0.020202020202020204,0.047979797979797977,0.13636363636363635,0.10353535353535354,0.2398989898989899,0.0505050505050505,0.05303030303030303,0.10353535353535354,0.0,0.0,0.0,0.2297979797979798,0.202020202020202,0.4318181818181818,0.0,0.0,0.0,0.015151515151515154,0.02525252525252525,0.040404040404040414,0.2777777777777778,0.2904040404040404,0.5681818181818182,0.391,0.0,0.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,620339
0,0,0,0,0,0,382.0,533.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8952.12,0.866,0.057,0.07,0.006999999999999999,818.05,2426.3,5707.77,57.0,67.0,41.0,68.6,54.0,62.0,37.0,74.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1097.0,0.0,0.35200000000000004,0.0,0.18,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942,1.05,16.23,0.0,0.0,0.45,0.945,0.9,12.86,0.0,0.0,0.85,0.08,2008.0,21.86,1998.0,20.87,37.0,1.23,944.0,1.1,0.805,0.25,0.179,0.5710000000000001,28.0,0.0,0.179,0.071,0.018000000000000002,0.17800000000000002,0.908,0.225,0.267,0.508,38.0,4.0,0.349,0.14800000000000002,0.01,0.078,0.25,0.5710000000000001,0.179,0.565,0.087,0.348,0.536,0.35700000000000004,0.429,0.643,0.071,0.0,0.0,0.0,0.036000000000000004,0.0,0.036000000000000004,0.071,0.14300000000000002,0.036000000000000004,0.14300000000000002,0.278,0.056,0.667,0.0,0.0,0.0,0.0,0.0,0.429,0.5710000000000001,0.429,0.28600000000000003,0.7859999999999999,0.0,0.005194805194805196,0.005194805194805196,0.044155844155844164,0.07792207792207792,0.12207792207792208,0.07012987012987013,0.05974025974025974,0.12987012987012986,0.010389610389610391,0.023376623376623374,0.033766233766233764,0.14545454545454545,0.1896103896103896,0.3350649350649351,0.0,0.0,0.0,0.020779220779220783,0.023376623376623374,0.044155844155844164,0.3376623376623377,0.3272727272727273,0.6649350649350649,0.53,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,630317
1,0,0,1,0,0,209.0,533.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8952.12,0.866,0.057,0.07,0.006999999999999999,818.05,2426.3,5707.77,63.0,55.0,60.0,91.2,56.0,47.0,52.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1097.0,0.0,0.35200000000000004,0.0,0.18,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938,5.74,26.79,0.0,0.0,0.47,0.945,0.9,12.86,0.0,0.0,0.85,0.0,2000.0,29.65,1998.0,20.87,27.0,1.17,944.0,1.1,1.0,0.14300000000000002,0.19,0.667,21.0,3.0,0.5,0.25,0.0,0.0,0.908,0.225,0.267,0.508,38.0,4.0,0.349,0.14800000000000002,0.01,0.078,0.14300000000000002,0.667,0.19,0.565,0.087,0.348,0.583,0.833,0.5,0.833,0.583,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.0,0.091,0.455,0.455,0.0,0.0,0.0,0.0,0.0,0.333,0.16699999999999998,0.417,0.16699999999999998,0.417,0.0,0.0,0.0,0.03864734299516908,0.01932367149758454,0.05797101449275361,0.285024154589372,0.30917874396135264,0.5942028985507246,0.0,0.0,0.0,0.32367149758454106,0.3478260869565217,0.6714975845410628,0.0,0.0,0.0,0.0,0.01932367149758454,0.01932367149758454,0.11594202898550725,0.21256038647342995,0.3285024154589372,0.264,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,630320
1,0,0,0,0,0,259.0,284.0,0,15.0,20.0,13.0,15.0,15.0,17.0,17.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8952.12,0.866,0.057,0.07,0.006999999999999999,818.05,2426.3,5707.77,71.0,71.0,66.0,84.0,68.0,67.0,64.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1097.0,0.0,0.35200000000000004,0.0,0.18,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954,0.0,4.25,0.0,0.0,0.67,0.947,0.18,3.17,0.0,0.0,0.85,0.02,1996.0,55.83,1998.0,20.87,33.0,1.22,944.0,1.1,0.912,0.375,0.16699999999999998,0.458,23.0,1.0,0.304,0.128,0.0,0.08800000000000001,0.96,0.25,0.212,0.5379999999999999,25.0,1.0,0.28,0.08199999999999999,0.0,0.04,0.375,0.458,0.16699999999999998,0.565,0.087,0.348,0.37,0.563,0.313,0.259,0.375,0.0,0.0,0.0,0.0,0.0,0.185,0.188,0.125,0.14800000000000002,0.188,0.063,0.125,0.813,0.0,0.0,0.0,0.0,0.0,0.444,0.25,0.563,0.593,0.438,0.0,0.0,0.0,0.019011406844106463,0.0076045627376425855,0.026615969581749048,0.030418250950570342,0.02281368821292776,0.053231939163498096,0.0,0.0,0.0,0.049429657794676805,0.04562737642585552,0.09505703422053233,0.0,0.0,0.0,0.0,0.015209125475285171,0.015209125475285171,0.4524714828897338,0.4524714828897338,0.9049429657794676,0.47100000000000003,0.0,0.38799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,630328
0,0,0,1,0,0,604.0,533.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8952.12,0.866,0.057,0.07,0.006999999999999999,818.05,2426.3,5707.77,72.0,70.0,65.0,80.9,69.0,70.0,61.0,89.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1097.0,0.0,0.35200000000000004,0.0,0.18,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.33,4.64,0.0,0.0,0.72,0.945,0.9,12.86,0.0,0.0,0.85,0.01,1997.0,23.31,1998.0,20.87,52.0,1.3,944.0,1.1,0.95,0.275,0.3,0.425,40.0,5.0,0.325,0.08,0.0,0.05,0.908,0.225,0.267,0.508,38.0,4.0,0.349,0.14800000000000002,0.01,0.078,0.275,0.425,0.3,0.565,0.087,0.348,0.455,0.393,0.35700000000000004,0.523,0.429,0.023,0.0,0.0,0.0,0.036000000000000004,0.182,0.036000000000000004,0.036000000000000004,0.136,0.0,0.034,0.276,0.69,0.0,0.0,0.0,0.0,0.0,0.341,0.5710000000000001,0.607,0.341,0.536,0.008291873963515755,0.0049751243781094535,0.013266998341625208,0.04477611940298507,0.056384742951907124,0.1011608623548922,0.03316749585406302,0.04477611940298507,0.0779436152570481,0.008291873963515755,0.001658374792703151,0.009950248756218905,0.11442786069651742,0.14427860696517414,0.25870646766169153,0.0,0.0,0.0,0.01990049751243781,0.03648424543946932,0.056384742951907124,0.373134328358209,0.3681592039800995,0.7412935323383084,0.532,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,630331
1,0,0,1,0,0,652.0,533.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8952.12,0.866,0.057,0.07,0.006999999999999999,818.05,2426.3,5707.77,54.0,59.0,42.0,77.7,48.0,52.0,36.0,65.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1097.0,0.0,0.35200000000000004,0.0,0.18,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939,0.77,21.63,0.0,0.0,0.77,0.945,0.9,12.86,0.0,0.0,0.85,0.01,2000.0,21.43,1998.0,20.87,51.0,1.34,944.0,1.1,0.841,0.34,0.2,0.46,50.0,6.0,0.32,0.234,0.02,0.139,0.908,0.225,0.267,0.508,38.0,4.0,0.349,0.14800000000000002,0.01,0.078,0.34,0.46,0.2,0.565,0.087,0.348,0.339,0.45,0.15,0.35700000000000004,0.275,0.0,0.075,0.025,0.054000000000000006,0.05,0.0,0.0,0.0,0.0,0.0,0.139,0.111,0.75,0.0,0.0,0.0,0.0,0.0,0.6609999999999999,0.475,0.825,0.589,0.675,0.010542168674698794,0.012048192771084338,0.02259036144578313,0.1897590361445783,0.1822289156626506,0.3719879518072289,0.05873493975903615,0.06927710843373494,0.1280120481927711,0.015060240963855422,0.015060240963855422,0.030120481927710843,0.3012048192771085,0.2951807228915663,0.5963855421686747,0.0015060240963855422,0.0,0.0015060240963855422,0.025602409638554216,0.01656626506024096,0.042168674698795185,0.1897590361445783,0.21385542168674695,0.4036144578313253,0.4,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,630350
0,0,0,0,0,0,820.0,533.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8952.12,0.866,0.057,0.07,0.006999999999999999,818.05,2426.3,5707.77,71.0,73.0,66.0,58.0,74.0,74.0,67.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1097.0,0.0,0.35200000000000004,0.0,0.18,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.12,6.83,0.0,0.0,0.73,0.945,0.9,12.86,0.0,0.0,0.85,0.01,1998.0,14.45,1998.0,20.87,59.0,1.16,944.0,1.1,0.961,0.096,0.385,0.519,52.0,6.0,0.423,0.104,0.0,0.019,0.908,0.225,0.267,0.508,38.0,4.0,0.349,0.14800000000000002,0.01,0.078,0.096,0.519,0.385,0.565,0.087,0.348,0.722,0.8,0.76,0.7959999999999999,0.16,0.0,0.0,0.04,0.0,0.0,0.07400000000000001,0.0,0.0,0.037000000000000005,0.0,0.14300000000000002,0.314,0.5429999999999999,0.0,0.0,0.0,0.0,0.0,0.204,0.2,0.2,0.16699999999999998,0.84,0.008567931456548347,0.00489596083231334,0.013463892288861691,0.03916768665850673,0.062423500611995114,0.10159118727050184,0.03916768665850673,0.0416156670746634,0.08078335373317014,0.001223990208078335,0.006119951040391677,0.0073439412484700125,0.10159118727050184,0.12607099143206854,0.2276621787025704,0.0,0.001223990208078335,0.001223990208078335,0.013463892288861691,0.00979192166462668,0.02325581395348837,0.3623011015911873,0.4100367197062424,0.7723378212974297,0.688,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,630374
1,0,0,0,0,0,308.0,284.0,0,12.0,14.0,20.0,18.0,21.0,22.0,17.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8952.12,0.866,0.057,0.07,0.006999999999999999,818.05,2426.3,5707.77,61.0,59.0,57.0,70.3,59.0,58.0,52.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1097.0,0.0,0.35200000000000004,0.0,0.18,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948,0.32,2.27,0.0,0.0,0.75,0.947,0.18,3.17,0.0,0.0,0.85,0.0,1997.0,29.63,1998.0,20.87,32.0,0.94,944.0,1.1,1.0,0.14300000000000002,0.25,0.607,27.0,0.0,0.259,0.04,0.0,0.0,0.96,0.25,0.212,0.5379999999999999,25.0,1.0,0.28,0.08199999999999999,0.0,0.04,0.14300000000000002,0.607,0.25,0.565,0.087,0.348,0.333,0.5,0.214,0.433,0.214,0.033,0.071,0.071,0.033,0.071,0.0,0.0,0.071,0.0,0.0,0.059,0.17600000000000002,0.765,0.0,0.0,0.0,0.0,0.0,0.633,0.429,0.643,0.5329999999999999,0.7140000000000001,0.003215434083601286,0.006430868167202572,0.00964630225080386,0.012861736334405145,0.01607717041800643,0.028938906752411574,0.028938906752411574,0.08360128617363344,0.11254019292604503,0.0,0.0,0.0,0.05466237942122187,0.11254019292604503,0.16720257234726688,0.0,0.0,0.0,0.00964630225080386,0.006430868167202572,0.01607717041800643,0.3697749196141479,0.4630225080385852,0.8327974276527331,0.484,0.0,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,630376
0,0,0,0,0,0,615.0,541.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9275.64,0.8270000000000001,0.084,0.085,0.004,1287.33,1781.67,6206.64,51.0,52.0,44.0,59.7,49.0,48.0,40.0,69.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1022.0,0.0,0.447,0.0,0.06,0.0,0.41,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935,1.14,49.43,0.0,0.0,0.8,0.937,0.83,28.61,0.37,0.0,0.71,0.0,1997.0,6.82,2000.0,16.55,61.0,1.39,1443.0,1.31,0.897,0.205,0.333,0.462,39.0,2.0,0.205,0.105,0.0,0.103,0.8390000000000001,0.268,0.205,0.527,34.0,2.0,0.195,0.171,0.0,0.156,0.205,0.462,0.333,0.536,0.14300000000000002,0.321,0.442,0.5,0.364,0.395,0.318,0.0,0.0,0.0,0.0,0.0,0.023,0.045,0.091,0.023,0.091,0.333,0.111,0.556,0.0,0.0,0.0,0.0,0.0,0.535,0.455,0.545,0.581,0.591,0.006462035541195477,0.004846526655896607,0.011308562197092085,0.210016155088853,0.22132471728594508,0.4313408723747981,0.025848142164781908,0.04038772213247173,0.06623586429725363,0.0032310177705977385,0.0,0.0032310177705977385,0.2617124394184168,0.2827140549273021,0.5444264943457189,0.0016155088852988692,0.0,0.0016155088852988692,0.014539579967689824,0.01615508885298869,0.03069466882067852,0.2197092084006462,0.2358642972536349,0.4555735056542811,0.353,0.0,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,640320
1,0,0,0,0,0,428.0,541.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9275.64,0.8270000000000001,0.084,0.085,0.004,1287.33,1781.67,6206.64,48.0,50.0,41.0,71.6,42.0,43.0,33.0,57.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1022.0,0.0,0.447,0.0,0.06,0.0,0.41,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942,0.23,25.7,0.23,0.0,0.68,0.937,0.83,28.61,0.37,0.0,0.71,0.04,1997.0,23.61,2000.0,16.55,67.0,1.31,1443.0,1.31,0.931,0.138,0.034,0.828,29.0,5.0,0.414,0.1,0.0,0.069,0.8390000000000001,0.268,0.205,0.527,34.0,2.0,0.195,0.171,0.0,0.156,0.138,0.828,0.034,0.536,0.14300000000000002,0.321,0.7,0.5710000000000001,0.7140000000000001,0.5,0.5710000000000001,0.0,0.0,0.0,0.0,0.071,0.133,0.071,0.0,0.1,0.071,0.333,0.056,0.611,0.0,0.0,0.0,0.033,0.0,0.16699999999999998,0.35700000000000004,0.28600000000000003,0.3670000000000001,0.28600000000000003,0.007075471698113208,0.0023584905660377358,0.009433962264150943,0.3089622641509434,0.35141509433962265,0.660377358490566,0.04481132075471698,0.040094339622641514,0.08490566037735849,0.0,0.0,0.0,0.3844339622641509,0.4056603773584906,0.7900943396226415,0.0,0.0,0.0,0.02358490566037736,0.01179245283018868,0.03537735849056604,0.08962264150943396,0.12028301886792453,0.2099056603773585,0.327,0.0,0.7140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,640329
