title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,lea_total_expense_num,lea_salary_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,EVAAS Growth Score,Overall Achievement Score,TotalTargets_pTarget_PctMet,lea_sat_avg_score_num,lea_sat_participation_pct,lea_ap_participation_pct,lea_ap_pct_3_or_above,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,st_expelled_per_c_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_avg_age_media_collection,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_lateral_teach_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Student Growth_Pct,Exceeds Expected Growth_TCHR_Student Growth_Pct,Meets Expected Growth_TCHR_Student Growth_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,pct_eds,LPS_14,LPS_15,LPS_16,LPS_17,RLPS,category_cd_E,category_cd_H,category_cd_I,category_cd_M,category_cd_T,calendar_type_txt_Hospital School,"calendar_type_txt_Magnet School, Traditional Calendar","calendar_type_txt_Magnet School, Year-Round Calendar","calendar_type_txt_Regular School, Traditional Calendar","calendar_type_txt_Regular School, Year-Round Calendar","calendar_type_txt_Special Education, Traditional Calendar","calendar_type_txt_Vocational Education, Traditional Calendar",sna_pgm_type_cd_H,sna_pgm_type_cd_M,sna_pgm_type_cd_N,sna_pgm_type_cd_R,sna_pgm_type_cd_S,sna_pgm_type_cd_V,sna_pgm_type_cd_Y,school_type_txt_Hospital School,school_type_txt_Magnet School,school_type_txt_Regular School,school_type_txt_Special Education,school_type_txt_Vocational Education,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SBE District_Northeast,SBE District_Northwest,SBE District_Piedmont-Triad,SBE District_Sandhills,SBE District_Southeast,SBE District_Southwest,SBE District_Western,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,SPG Grade_I,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,State Gap Compared_Y,Category_Cd_E,Category_Cd_H,Category_Cd_I,Category_Cd_M,Category_Cd_T,Byod_Yes,_1_to_1_access_Yes,SRC_devices_sent_home_Yes,unit_code
1,0,0,0,0,0,669.0,717.0,629.0,0,8575.13,0.828,0.08199999999999999,0.077,0.013,814.03,1816.59,5944.51,56.0,86.1,48.0,1.0,1080.0,0.311,0.07,0.57,0.949,0.0,21.38,0.0,0.0,0.47,0.951,0.27,14.28,0.06,0.0,0.94,0.946,0.79,20.63,0.05,0.0,0.01,2003.0,17.4,2002.0,15.88,64.0,1.1,2639.0,1.16,0.944,0.185,0.29600000000000004,0.519,54.0,2.0,0.222,0.103,0.92,0.222,0.34700000000000003,0.431,46.0,3.0,0.214,0.116,0.077,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,0.185,0.519,0.29600000000000004,0.5429999999999999,0.087,0.37,0.596,0.6,0.667,0.684,0.5329999999999999,0.0,0.0,0.0,0.0,0.0,0.07,0.133,0.133,0.07,0.067,0.077,0.231,0.6920000000000001,0.0,0.0,0.0,0.0,0.0,0.333,0.267,0.2,0.246,0.4,0.003048780487804878,0.001524390243902439,0.004573170731707317,0.13109756097560976,0.15091463414634146,0.2820121951219512,0.22713414634146345,0.2225609756097561,0.4496951219512195,0.001524390243902439,0.003048780487804878,0.004573170731707317,0.38109756097560976,0.4039634146341464,0.7850609756097561,0.0,0.003048780487804878,0.003048780487804878,0.018292682926829267,0.022865853658536585,0.041158536585365856,0.06402439024390244,0.15091463414634146,0.2149390243902439,0.8059999999999999,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,510397
1,0,0,0,0,0,1245.0,916.0,853.0,0,8575.13,0.828,0.08199999999999999,0.077,0.013,814.03,1816.59,5944.51,59.0,55.4,60.0,1.0,1080.0,0.311,0.07,0.57,0.927,0.32,24.82,0.0,0.0,0.82,0.95,0.35,15.0,0.14,0.0,0.94,0.946,1.21,17.75,0.09,0.0,0.01,2001.0,9.73,2002.0,15.88,89.0,0.97,2639.0,1.16,0.922,0.17800000000000002,0.233,0.589,90.0,9.0,0.3,0.141,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,0.17800000000000002,0.589,0.233,0.5429999999999999,0.087,0.37,0.5,0.433,0.383,0.478,0.35,0.0,0.0,0.0,0.0,0.0,0.12,0.083,0.067,0.054000000000000006,0.117,0.4,0.018000000000000002,0.5820000000000001,0.0,0.0,0.0,0.0,0.0,0.38,0.483,0.55,0.467,0.5329999999999999,0.003909304143862392,0.003909304143862392,0.007818608287724784,0.1415168100078186,0.1376075058639562,0.27912431587177483,0.18686473807662235,0.2040656763096169,0.3909304143862393,0.0,0.001563721657544957,0.001563721657544957,0.3471462079749805,0.3620015637216576,0.7091477716966379,0.001563721657544957,0.0007818608287724785,0.002345582486317436,0.013291634089132134,0.014073494917904612,0.027365129007036748,0.14777169663799844,0.14308053166536355,0.290852228303362,0.7170000000000001,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,510399
0,0,0,0,0,0,1212.0,916.0,853.0,0,8575.13,0.828,0.08199999999999999,0.077,0.013,814.03,1816.59,5944.51,60.0,50.0,62.0,1.0,1080.0,0.311,0.07,0.57,0.941,0.33,10.23,0.0,0.0,0.99,0.95,0.35,15.0,0.14,0.0,0.94,0.946,1.21,17.75,0.09,0.0,0.02,2000.0,7.42,2002.0,15.88,96.0,1.22,2639.0,1.16,0.924,0.215,0.278,0.506,79.0,9.0,0.228,0.107,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,0.215,0.506,0.278,0.5429999999999999,0.087,0.37,0.598,0.609,0.435,0.713,0.435,0.0,0.0,0.0,0.0,0.0,0.218,0.109,0.087,0.069,0.13,0.529,0.098,0.373,0.0,0.0,0.0,0.0,0.0,0.184,0.28300000000000003,0.478,0.218,0.435,0.0008123476848090983,0.0,0.0008123476848090983,0.0471161657189277,0.07067424857839155,0.11779041429731925,0.11860276198212835,0.11454102355808285,0.2331437855402112,0.00487408610885459,0.002437043054427295,0.007311129163281884,0.18359057676685625,0.20064987814784727,0.3842404549147035,0.0008123476848090983,0.0,0.0008123476848090983,0.011372867587327376,0.012997562956945572,0.024370430544272948,0.3184402924451665,0.29731925264013,0.6157595450852965,0.49700000000000005,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,510402
1,0,0,0,0,0,515.0,701.0,490.0,0,8575.13,0.828,0.08199999999999999,0.077,0.013,814.03,1816.59,5944.51,58.0,78.8,53.0,1.0,1080.0,0.311,0.07,0.57,0.957,0.0,3.5,0.0,0.0,0.62,0.951,0.06,3.76,0.03,0.0,0.94,0.946,0.22,7.61,0.01,0.0,0.01,1998.0,36.48,2002.0,15.88,51.0,1.24,2639.0,1.16,1.0,0.341,0.268,0.39,41.0,3.0,0.171,0.1,0.968,0.211,0.304,0.486,49.0,4.0,0.219,0.091,0.024,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027000000000000003,0.341,0.39,0.268,0.5429999999999999,0.087,0.37,0.682,0.667,0.556,0.841,0.556,0.0,0.0,0.0,0.0,0.0,0.205,0.14800000000000002,0.185,0.091,0.222,0.208,0.0,0.792,0.0,0.0,0.0,0.0,0.0,0.114,0.185,0.259,0.068,0.222,0.00199203187250996,0.00796812749003984,0.0099601593625498,0.1195219123505976,0.17330677290836655,0.29282868525896416,0.22709163346613545,0.19123505976095614,0.4183266932270917,0.00398406374501992,0.00199203187250996,0.0059760956175298795,0.3645418326693227,0.3804780876494024,0.7450199203187251,0.0,0.0,0.0,0.011952191235059759,0.0059760956175298795,0.017928286852589643,0.10756972111553784,0.14741035856573706,0.2549800796812749,0.8059999999999999,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,510404
0,0,0,0,0,0,1373.0,916.0,853.0,0,8575.13,0.828,0.08199999999999999,0.077,0.013,814.03,1816.59,5944.51,72.0,57.5,75.0,1.0,1080.0,0.311,0.07,0.57,0.94,0.58,10.12,0.58,0.0,1.06,0.95,0.35,15.0,0.14,0.0,0.94,0.946,1.21,17.75,0.09,0.0,0.06,2002.0,14.09,2002.0,15.88,100.0,1.22,2639.0,1.16,0.94,0.193,0.181,0.627,83.0,8.0,0.277,0.078,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,0.193,0.627,0.181,0.5429999999999999,0.087,0.37,0.452,0.318,0.545,0.524,0.159,0.012,0.0,0.0,0.012,0.0,0.071,0.045,0.068,0.083,0.045,0.306,0.122,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.464,0.636,0.386,0.381,0.795,0.0014255167498218105,0.0007127583749109052,0.002138275124732716,0.04704205274411975,0.06272273699215966,0.1097647897362794,0.08267997148966501,0.09337134711332858,0.17605131860299358,0.0014255167498218105,0.0035637918745545258,0.004989308624376337,0.14754098360655735,0.1767640769779045,0.32430506058446185,0.0,0.0007127583749109052,0.0007127583749109052,0.01496792587312901,0.015680684248039915,0.030648610121168925,0.3421240199572345,0.33357091945830364,0.6756949394155382,0.308,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,510406
1,0,0,0,0,0,520.0,701.0,490.0,0,8575.13,0.828,0.08199999999999999,0.077,0.013,814.03,1816.59,5944.51,59.0,81.6,53.0,1.0,1080.0,0.311,0.07,0.57,0.948,0.38,3.85,0.0,0.0,0.89,0.951,0.06,3.76,0.03,0.0,0.94,0.946,0.22,7.61,0.01,0.0,0.01,2004.0,19.4,2002.0,15.88,53.0,1.33,2639.0,1.16,0.9,0.225,0.175,0.6,40.0,6.0,0.35,0.098,0.968,0.211,0.304,0.486,49.0,4.0,0.219,0.091,0.024,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027000000000000003,0.225,0.6,0.175,0.5429999999999999,0.087,0.37,0.366,0.588,0.529,0.439,0.412,0.024,0.0,0.059,0.0,0.0,0.341,0.0,0.059,0.244,0.118,0.07400000000000001,0.111,0.815,0.0,0.0,0.0,0.0,0.0,0.268,0.412,0.353,0.317,0.471,0.0019379844961240308,0.0,0.0019379844961240308,0.15310077519379844,0.1007751937984496,0.2538759689922481,0.20348837209302328,0.2248062015503876,0.4282945736434109,0.0,0.0019379844961240308,0.0019379844961240308,0.3779069767441861,0.3507751937984496,0.7286821705426356,0.0019379844961240308,0.0019379844961240308,0.0038759689922480615,0.017441860465116282,0.02131782945736434,0.03875968992248062,0.14534883720930233,0.12596899224806202,0.2713178294573643,0.785,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,510408
0,0,0,0,0,0,1060.0,701.0,490.0,0,8575.13,0.828,0.08199999999999999,0.077,0.013,814.03,1816.59,5944.51,67.0,84.8,63.0,1.0,1080.0,0.311,0.07,0.57,0.95,0.19,3.49,0.0,0.0,1.15,0.951,0.06,3.76,0.03,0.0,0.94,0.946,0.22,7.61,0.01,0.0,0.01,2003.0,13.82,2002.0,15.88,70.0,1.09,2639.0,1.16,0.971,0.377,0.232,0.391,69.0,3.0,0.174,0.103,0.968,0.211,0.304,0.486,49.0,4.0,0.219,0.091,0.024,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027000000000000003,0.377,0.391,0.232,0.5429999999999999,0.087,0.37,0.232,0.245,0.17,0.217,0.17,0.0,0.019,0.019,0.014,0.0,0.043,0.132,0.094,0.07200000000000001,0.113,0.25,0.104,0.6459999999999999,0.0,0.0,0.0,0.0,0.0,0.725,0.604,0.7170000000000001,0.696,0.7170000000000001,0.0009442870632672332,0.0009442870632672332,0.0018885741265344664,0.048158640226628885,0.07271010387157696,0.12086874409820585,0.10387157695939564,0.08498583569405099,0.18885741265344666,0.0009442870632672332,0.0009442870632672332,0.0018885741265344664,0.16336166194523136,0.17469310670443816,0.3380547686496695,0.0,0.0,0.0,0.009442870632672332,0.01510859301227573,0.024551463644948063,0.3153918791312559,0.3465533522190746,0.6619452313503305,0.386,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,510410
0,0,0,0,0,0,737.0,717.0,629.0,0,8575.13,0.828,0.08199999999999999,0.077,0.013,814.03,1816.59,5944.51,59.0,74.2,55.0,1.0,1080.0,0.311,0.07,0.57,0.963,0.0,9.63,0.0,0.0,1.03,0.951,0.27,14.28,0.06,0.0,0.94,0.946,0.79,20.63,0.05,0.0,0.13,1999.0,15.73,2002.0,15.88,61.0,1.24,2639.0,1.16,0.825,0.269,0.34600000000000003,0.385,52.0,6.0,0.154,0.099,0.92,0.222,0.34700000000000003,0.431,46.0,3.0,0.214,0.116,0.077,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,0.269,0.385,0.34600000000000003,0.5429999999999999,0.087,0.37,0.444,0.244,0.268,0.315,0.195,0.0,0.0,0.0,0.0,0.0,0.056,0.049,0.049,0.0,0.024,0.114,0.257,0.629,0.0,0.0,0.0,0.0,0.0,0.5,0.7070000000000001,0.6829999999999999,0.685,0.78,0.004032258064516129,0.004032258064516129,0.008064516129032258,0.08064516129032258,0.1196236559139785,0.20026881720430104,0.08602150537634409,0.12096774193548387,0.206989247311828,0.0013440860215053767,0.004032258064516129,0.005376344086021507,0.18951612903225806,0.2755376344086021,0.4650537634408602,0.0013440860215053767,0.0013440860215053767,0.0026881720430107533,0.016129032258064516,0.025537634408602152,0.04166666666666666,0.2553763440860215,0.27956989247311825,0.5349462365591398,0.406,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,510412
0,0,0,0,0,0,1013.0,701.0,490.0,0,8575.13,0.828,0.08199999999999999,0.077,0.013,814.03,1816.59,5944.51,64.0,67.9,63.0,1.0,1080.0,0.311,0.07,0.57,0.976,0.0,1.88,0.0,0.0,1.53,0.951,0.06,3.76,0.03,0.0,0.94,0.946,0.22,7.61,0.01,0.0,0.02,2004.0,11.23,2002.0,15.88,60.0,1.22,2639.0,1.16,0.968,0.111,0.19,0.698,63.0,8.0,0.302,0.034,0.968,0.211,0.304,0.486,49.0,4.0,0.219,0.091,0.024,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027000000000000003,0.111,0.698,0.19,0.5429999999999999,0.087,0.37,0.672,0.5760000000000001,0.667,0.687,0.606,0.0,0.0,0.0,0.0,0.0,0.224,0.364,0.091,0.209,0.242,0.116,0.209,0.674,0.0,0.0,0.0,0.0,0.0,0.104,0.061,0.242,0.104,0.152,0.006006006006006006,0.006006006006006006,0.012012012012012012,0.07107107107107108,0.08008008008008008,0.15115115115115116,0.07807807807807808,0.06606606606606606,0.14414414414414414,0.002002002002002002,0.006006006006006006,0.008008008008008008,0.1811811811811812,0.16816816816816818,0.34934934934934936,0.003003003003003003,0.0,0.003003003003003003,0.021021021021021026,0.01001001001001001,0.031031031031031032,0.3173173173173173,0.3333333333333333,0.6506506506506506,0.273,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,510414
1,0,0,1,0,0,142.0,157.0,490.0,0,13060.54,0.816,0.107,0.07400000000000001,0.003,1674.59,2368.81,9017.14,75.0,92.6,70.0,1.0,0.0,0.0,0.0,0.0,0.944,0.0,5.63,0.0,0.0,1.27,0.928,0.16,4.94,0.0,0.0,0.93,0.946,0.22,7.61,0.01,0.0,0.1,1993.0,50.55,1995.0,38.65,20.0,1.43,169.0,1.55,1.0,0.16699999999999998,0.16699999999999998,0.667,12.0,3.0,0.5,0.161,0.981,0.208,0.189,0.604,13.0,1.0,0.302,0.161,0.019,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027000000000000003,0.16699999999999998,0.667,0.16699999999999998,0.5,0.0,0.5,0.615,0.636,0.727,0.769,0.727,0.0,0.0,0.0,0.0,0.0,0.231,0.273,0.182,0.231,0.182,0.125,0.25,0.625,0.0,0.0,0.0,0.0,0.0,0.154,0.091,0.091,0.0,0.091,0.0,0.0,0.0,0.1643835616438356,0.18493150684931506,0.3493150684931507,0.03424657534246575,0.0547945205479452,0.08904109589041095,0.0,0.0,0.0,0.2328767123287671,0.2808219178082192,0.5136986301369864,0.0,0.0,0.0,0.03424657534246575,0.0410958904109589,0.07534246575342465,0.2054794520547945,0.2808219178082192,0.4863013698630137,0.649,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,520304
1,0,0,1,0,0,148.0,157.0,490.0,0,13060.54,0.816,0.107,0.07400000000000001,0.003,1674.59,2368.81,9017.14,69.0,87.7,65.0,1.0,0.0,0.0,0.0,0.0,0.919,0.68,10.14,0.0,0.0,0.88,0.928,0.16,4.94,0.0,0.0,0.93,0.946,0.22,7.61,0.01,0.0,0.05,1994.0,53.25,1995.0,38.65,25.0,2.27,169.0,1.55,1.0,0.25,0.417,0.333,12.0,1.0,0.417,0.271,0.981,0.208,0.189,0.604,13.0,1.0,0.302,0.161,0.019,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027000000000000003,0.25,0.333,0.417,0.5,0.0,0.5,0.455,0.636,0.545,0.455,0.545,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.091,0.182,0.091,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.364,0.273,0.364,0.364,0.364,0.0,0.0,0.0,0.060402684563758385,0.053691275167785234,0.11409395973154365,0.10067114093959732,0.026845637583892617,0.12751677852348994,0.0,0.0,0.0,0.17449664429530198,0.1342281879194631,0.3087248322147651,0.0,0.0,0.0,0.013422818791946308,0.053691275167785234,0.06711409395973154,0.3288590604026846,0.3624161073825503,0.6912751677852349,0.62,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,520308
0,0,0,1,0,0,320.0,320.0,853.0,0,13060.54,0.816,0.107,0.07400000000000001,0.003,1674.59,2368.81,9017.14,72.0,70.0,73.0,0.8640000000000001,0.0,0.0,0.0,0.0,0.916,0.0,11.88,0.0,0.0,0.75,0.928,0.0,11.88,0.0,0.0,0.93,0.946,1.21,17.75,0.09,0.0,0.0,1993.0,19.38,1995.0,38.65,44.0,1.33,169.0,1.55,0.8109999999999999,0.259,0.14800000000000002,0.593,27.0,1.0,0.185,0.327,0.8109999999999999,0.259,0.14800000000000002,0.593,27.0,1.0,0.185,0.321,0.189,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,0.259,0.593,0.14800000000000002,0.5,0.0,0.5,0.28600000000000003,0.474,0.474,0.464,0.368,0.036000000000000004,0.053,0.053,0.107,0.105,0.14300000000000002,0.053,0.0,0.036000000000000004,0.0,0.188,0.0,0.813,0.0,0.0,0.0,0.0,0.0,0.536,0.421,0.474,0.393,0.526,0.0030303030303030303,0.0,0.0030303030303030303,0.21515151515151515,0.2212121212121212,0.4363636363636363,0.045454545454545456,0.021212121212121213,0.06666666666666668,0.0,0.0030303030303030303,0.0030303030303030303,0.26666666666666666,0.2575757575757576,0.5242424242424243,0.0,0.0,0.0,0.0030303030303030303,0.01212121212121212,0.015151515151515154,0.2363636363636364,0.23939393939393935,0.4757575757575758,0.612,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,520320
1,0,0,1,0,0,156.0,156.0,629.0,0,13060.54,0.816,0.107,0.07400000000000001,0.003,1674.59,2368.81,9017.14,65.0,83.3,60.0,1.0,0.0,0.0,0.0,0.0,0.929,0.64,18.59,0.0,0.0,0.89,0.924,0.64,18.59,0.0,0.0,0.93,0.946,0.79,20.63,0.05,0.0,0.05,1998.0,36.99,1995.0,38.65,34.0,2.0,169.0,1.55,1.0,0.154,0.077,0.769,13.0,0.0,0.615,0.08,1.0,0.154,0.077,0.769,13.0,0.0,0.615,0.077,0.0,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,0.154,0.769,0.077,0.5,0.0,0.5,0.5,0.583,0.333,0.417,0.75,0.0,0.0,0.0,0.0,0.0,0.083,0.25,0.16699999999999998,0.083,0.0,0.16699999999999998,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.417,0.16699999999999998,0.5,0.5,0.25,0.0,0.0,0.0,0.21794871794871795,0.2435897435897436,0.4615384615384616,0.03205128205128205,0.019230769230769232,0.05128205128205128,0.0,0.00641025641025641,0.00641025641025641,0.2564102564102564,0.28205128205128205,0.5384615384615384,0.0,0.0,0.0,0.00641025641025641,0.01282051282051282,0.019230769230769232,0.25,0.21153846153846154,0.4615384615384616,0.639,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,520324
1,0,0,1,0,0,131.0,157.0,490.0,0,13060.54,0.816,0.107,0.07400000000000001,0.003,1674.59,2368.81,9017.14,64.0,71.1,63.0,1.0,0.0,0.0,0.0,0.0,0.939,0.0,4.58,0.0,0.0,0.7,0.928,0.16,4.94,0.0,0.0,0.93,0.946,0.22,7.61,0.01,0.0,0.05,1992.0,72.39,1995.0,38.65,21.0,1.5,169.0,1.55,1.0,0.333,0.083,0.583,12.0,1.0,0.083,0.096,0.981,0.208,0.189,0.604,13.0,1.0,0.302,0.161,0.019,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027000000000000003,0.333,0.583,0.083,0.5,0.0,0.5,0.4,0.7,0.4,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.2,0.0,0.14300000000000002,0.857,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.1,0.2,0.0,0.0,0.0,0.203125,0.2421875,0.4453125,0.03125,0.046875,0.078125,0.0,0.0,0.0,0.2578125,0.3125,0.5703125,0.0,0.0078125,0.0078125,0.0234375,0.015625,0.0390625,0.2109375,0.21875,0.4296875,0.639,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,520328
