title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,Grad_project_status,00_Size,01_Size,02_Size,03_Size,04_Size,05_Size,lea_total_expense_num,lea_salary_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,MathGr3-8_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,lea_sat_avg_score_num,lea_sat_participation_pct,lea_ap_participation_pct,lea_ap_pct_3_or_above,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_avg_age_media_collection,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Student Growth_Pct,Exceeds Expected Growth_TCHR_Student Growth_Pct,Meets Expected Growth_TCHR_Student Growth_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,pct_eds,LPS_14,LPS_15,LPS_16,LPS_17,RLPS,category_cd_E,category_cd_I,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SBE District_Northeast,SBE District_Northwest,SBE District_Piedmont-Triad,SBE District_Sandhills,SBE District_Southeast,SBE District_Southwest,SBE District_Western,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,SPG Grade_I,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,State Gap Compared_Y,Category_Cd_E,Category_Cd_I,Byod_Yes,_1_to_1_access_Yes,SRC_devices_sent_home_Yes,SRC_Grades_Devices_Sent_Home_3,SRC_Grades_Devices_Sent_Home_3:04:05,SRC_Grades_Devices_Sent_Home_4:05,SRC_Grades_Devices_Sent_Home_4:05:06,SRC_Grades_Devices_Sent_Home_5,SRC_Grades_Devices_Sent_Home_6:07:08,SRC_Grades_Devices_Sent_Home_6:7:8:9:10:11:12,SRC_Grades_Devices_Sent_Home_7,SRC_Grades_Devices_Sent_Home_8,SRC_Grades_Devices_Sent_Home_9:10:11:12,SRC_Grades_Devices_Sent_Home_K:1:2:3:4:5,SRC_Grades_Devices_Sent_Home_K:1:2:3:4:5:6:7:8,SRC_Grades_Devices_Sent_Home_PK,unit_code
1,0,0,1,0,0,492.0,450.0,0,20.0,19.0,22.0,17.0,21.0,26.0,9148.79,0.775,0.123,0.092,0.01,1332.59,1360.3,6455.9,73.0,65.0,73.0,89.4,70.0,61.0,70.0,94.0,1.0,1.0,1.0,1.0,1001.0,0.341,0.0,0.35,0.933,0.2,11.99,0.0,0.0,0.88,0.941,0.06,16.26,0.0,0.0,0.82,0.02,1998.0,16.57,1995.0,19.12,36.0,1.06,730.0,1.13,1.0,0.071,0.14300000000000002,0.7859999999999999,28.0,3.0,0.28600000000000003,0.105,0.9,0.221,0.279,0.5,30.0,4.0,0.229,0.132,0.0,0.096,0.071,0.7859999999999999,0.14300000000000002,0.588,0.059,0.353,0.688,0.5379999999999999,0.615,0.813,0.6920000000000001,0.0,0.0,0.0,0.0,0.0,0.094,0.154,0.077,0.063,0.0,0.158,0.158,0.684,0.0,0.0,0.0,0.0,0.0,0.219,0.308,0.308,0.125,0.308,0.0020833333333333333,0.0,0.0020833333333333333,0.07083333333333333,0.04791666666666667,0.11875,0.18125,0.175,0.35625,0.0041666666666666675,0.0,0.0041666666666666675,0.2625,0.2333333333333333,0.4958333333333334,0.0,0.0,0.0,0.0041666666666666675,0.010416666666666666,0.014583333333333334,0.2125,0.2916666666666667,0.5041666666666667,0.654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,540328
1,0,0,1,0,0,251.0,450.0,0,22.0,21.0,19.0,20.0,18.0,23.0,9148.79,0.775,0.123,0.092,0.01,1332.59,1360.3,6455.9,48.0,46.0,47.0,84.9,38.0,37.0,38.0,42.0,1.0,1.0,1.0,1.0,1001.0,0.341,0.0,0.35,0.94,0.0,25.5,0.0,0.0,0.96,0.941,0.06,16.26,0.0,0.0,0.82,0.01,1994.0,46.41,1995.0,19.12,29.0,1.04,730.0,1.13,0.722,0.389,0.222,0.389,18.0,2.0,0.056,0.263,0.9,0.221,0.279,0.5,30.0,4.0,0.229,0.132,0.0,0.096,0.389,0.389,0.222,0.588,0.059,0.353,0.1,0.077,0.077,0.1,0.077,0.0,0.0,0.077,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.385,0.077,0.5379999999999999,0.0,0.0,0.0,0.0,0.0,0.8,0.923,0.846,0.85,0.923,0.0,0.0,0.0,0.4823529411764706,0.4274509803921568,0.9098039215686274,0.011764705882352941,0.0196078431372549,0.031372549019607836,0.0,0.0039215686274509795,0.0039215686274509795,0.5058823529411764,0.4862745098039216,0.992156862745098,0.0,0.0039215686274509795,0.0039215686274509795,0.011764705882352941,0.031372549019607836,0.043137254901960784,0.0,0.007843137254901959,0.007843137254901959,0.9420000000000001,1,1,1,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,540338
1,0,0,1,0,0,329.0,450.0,0,13.0,17.0,13.0,18.0,21.0,21.0,9148.79,0.775,0.123,0.092,0.01,1332.59,1360.3,6455.9,62.0,62.0,61.0,86.7,56.0,56.0,55.0,64.0,1.0,1.0,1.0,1.0,1001.0,0.341,0.0,0.35,0.936,0.0,8.21,0.0,0.0,0.94,0.941,0.06,16.26,0.0,0.0,0.82,0.01,1998.0,25.41,1995.0,19.12,28.0,1.08,730.0,1.13,0.84,0.28,0.36,0.36,25.0,0.0,0.2,0.125,0.9,0.221,0.279,0.5,30.0,4.0,0.229,0.132,0.0,0.096,0.28,0.36,0.36,0.588,0.059,0.353,0.192,0.35700000000000004,0.14300000000000002,0.231,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.063,0.688,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.643,0.857,0.769,0.5710000000000001,0.005882352941176471,0.0029411764705882357,0.008823529411764706,0.041176470588235294,0.06176470588235295,0.10294117647058824,0.09705882352941177,0.055882352941176466,0.15294117647058825,0.0,0.0,0.0,0.1676470588235294,0.1411764705882353,0.3088235294117647,0.0029411764705882357,0.0,0.0029411764705882357,0.020588235294117647,0.020588235294117647,0.041176470588235294,0.3588235294117647,0.3323529411764706,0.6911764705882353,0.534,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,540340
1,0,0,0,0,0,261.0,368.0,0,15.0,18.0,18.0,21.0,0.0,0.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,54.0,52.0,47.0,85.1,46.0,44.0,47.0,0.0,1.0,1.0,0.0,1.0,1092.0,0.362,0.21,0.46,0.95,0.0,15.71,0.0,0.0,1.77,0.946,0.02,5.49,0.02,0.0,1.68,0.0,1997.0,25.43,1999.0,18.23,17.0,1.06,515.0,0.59,1.0,0.35,0.4,0.25,19.0,3.0,0.211,0.12,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.35,0.25,0.4,0.348,0.087,0.565,0.522,0.5,0.333,0.435,0.333,0.043,0.056,0.056,0.043,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.857,0.0,0.0,0.0,0.0,0.0,0.435,0.444,0.611,0.522,0.611,0.00749063670411985,0.003745318352059925,0.011235955056179777,0.09737827715355804,0.10112359550561796,0.19850187265917604,0.15730337078651685,0.16104868913857678,0.31835205992509363,0.0,0.0,0.0,0.2921348314606741,0.2958801498127341,0.5880149812734082,0.0,0.0,0.0,0.0299625468164794,0.0299625468164794,0.0599250936329588,0.18726591760299627,0.2247191011235955,0.41198501872659177,0.679,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550312
0,0,0,0,0,0,564.0,368.0,0,20.0,19.0,19.0,22.0,22.0,22.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,78.0,76.0,81.0,81.1,77.0,75.0,80.0,73.0,1.0,1.0,1.0,1.0,1092.0,0.362,0.21,0.46,0.956,0.0,1.42,0.0,0.0,2.03,0.946,0.02,5.49,0.02,0.0,1.68,0.01,2000.0,17.79,1999.0,18.23,9.0,0.24,515.0,0.59,0.971,0.057,0.314,0.629,34.0,4.0,0.28600000000000003,0.062,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.057,0.629,0.314,0.348,0.087,0.565,0.8859999999999999,0.789,0.8420000000000001,0.971,0.895,0.0,0.0,0.0,0.0,0.0,0.029,0.105,0.053,0.029,0.0,0.037000000000000005,0.333,0.63,0.0,0.0,0.0,0.0,0.0,0.086,0.105,0.105,0.0,0.105,0.005434782608695652,0.005434782608695652,0.010869565217391304,0.02717391304347826,0.030797101449275364,0.05797101449275361,0.03260869565217391,0.043478260869565216,0.07608695652173914,0.0018115942028985507,0.0018115942028985507,0.0036231884057971015,0.08333333333333333,0.10869565217391304,0.1920289855072464,0.0,0.0,0.0,0.016304347826086956,0.02717391304347826,0.043478260869565216,0.39130434782608703,0.4166666666666667,0.8079710144927537,0.27699999999999997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550314
1,0,0,0,0,0,205.0,368.0,0,18.0,19.0,18.0,18.0,0.0,0.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,62.0,60.0,62.0,77.4,59.0,55.0,62.0,0.0,1.0,1.0,0.0,1.0,1092.0,0.362,0.21,0.46,0.941,0.0,0.49,0.0,0.0,0.82,0.946,0.02,5.49,0.02,0.0,1.68,0.0,1994.0,35.86,1999.0,18.23,15.0,0.56,515.0,0.59,0.948,0.158,0.263,0.579,19.0,3.0,0.526,0.184,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.158,0.579,0.263,0.348,0.087,0.565,0.526,0.556,0.556,0.684,0.444,0.0,0.0,0.0,0.0,0.0,0.263,0.222,0.0,0.053,0.111,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.211,0.222,0.444,0.263,0.444,0.0047393364928909965,0.0047393364928909965,0.009478672985781993,0.061611374407582936,0.07109004739336493,0.13270142180094788,0.12796208530805686,0.15165876777251186,0.2796208530805687,0.0,0.0047393364928909965,0.0047393364928909965,0.22748815165876776,0.2890995260663507,0.5165876777251185,0.0047393364928909965,0.0,0.0047393364928909965,0.02843601895734597,0.05687203791469194,0.08530805687203792,0.2417061611374408,0.2417061611374408,0.4834123222748815,0.7809999999999999,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550316
1,0,0,0,0,0,374.0,368.0,0,0.0,0.0,0.0,0.0,24.0,21.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,56.0,50.0,56.0,82.4,49.0,43.0,49.0,62.0,1.0,1.0,1.0,1.0,1092.0,0.362,0.21,0.46,0.949,0.27,12.57,0.27,0.0,1.43,0.946,0.02,5.49,0.02,0.0,1.68,0.1,2000.0,20.23,1999.0,18.23,17.0,0.55,515.0,0.59,1.0,0.13,0.348,0.522,24.0,2.0,0.16699999999999998,0.136,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.13,0.522,0.348,0.348,0.087,0.565,0.76,0.733,0.667,0.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.889,0.0,0.0,0.0,0.0,0.0,0.24,0.267,0.333,0.28,0.4,0.008108108108108109,0.0027027027027027033,0.010810810810810813,0.0918918918918919,0.06486486486486487,0.15675675675675674,0.14594594594594595,0.13513513513513514,0.2810810810810811,0.0027027027027027033,0.0,0.0027027027027027033,0.2621621621621621,0.2432432432432433,0.5054054054054054,0.0,0.0027027027027027033,0.0027027027027027033,0.013513513513513514,0.03783783783783784,0.05135135135135136,0.245945945945946,0.24864864864864866,0.4945945945945946,0.7909999999999999,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550324
1,0,0,0,0,0,447.0,368.0,0,18.0,18.0,23.0,16.0,21.0,22.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,67.0,60.0,70.0,82.4,63.0,56.0,67.0,78.0,1.0,1.0,1.0,1.0,1092.0,0.362,0.21,0.46,0.946,0.0,5.82,0.0,0.0,1.12,0.946,0.02,5.49,0.02,0.0,1.68,0.01,2000.0,19.45,1999.0,18.23,18.0,0.42,515.0,0.59,1.0,0.17600000000000002,0.324,0.5,34.0,4.0,0.206,0.07,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.17600000000000002,0.5,0.324,0.348,0.087,0.565,0.4,0.565,0.652,0.486,0.7829999999999999,0.0,0.0,0.0,0.0,0.0,0.5429999999999999,0.391,0.304,0.486,0.13,0.13,0.087,0.7829999999999999,0.0,0.0,0.0,0.0,0.0,0.057,0.043,0.043,0.029,0.087,0.0,0.006726457399103139,0.006726457399103139,0.04708520179372197,0.033632286995515695,0.08071748878923768,0.04035874439461883,0.035874439461883414,0.07623318385650224,0.002242152466367713,0.0,0.002242152466367713,0.10986547085201794,0.10986547085201794,0.21973094170403587,0.0,0.0,0.0,0.020179372197309416,0.033632286995515695,0.05381165919282512,0.336322869955157,0.4439461883408072,0.7802690582959642,0.527,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550328
1,0,0,0,0,0,289.0,368.0,0,17.0,13.0,14.0,20.0,21.0,21.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,64.0,60.0,66.0,74.7,62.0,55.0,64.0,72.0,1.0,1.0,1.0,1.0,1092.0,0.362,0.21,0.46,0.941,0.0,5.88,0.0,0.0,0.98,0.946,0.02,5.49,0.02,0.0,1.68,0.0,1997.0,28.16,1999.0,18.23,15.0,0.48,515.0,0.59,1.0,0.08,0.44,0.48,25.0,4.0,0.462,0.079,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.08,0.48,0.44,0.348,0.087,0.565,0.889,0.889,0.889,0.889,0.889,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.056,0.056,0.037000000000000005,0.056,0.125,0.063,0.813,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.056,0.056,0.07400000000000001,0.056,0.006944444444444444,0.003472222222222222,0.010416666666666666,0.003472222222222222,0.013888888888888888,0.017361111111111112,0.04513888888888889,0.027777777777777776,0.07291666666666667,0.0,0.0,0.0,0.07291666666666667,0.059027777777777776,0.13194444444444445,0.0,0.0,0.0,0.017361111111111112,0.013888888888888888,0.03125,0.375,0.4930555555555556,0.8680555555555556,0.7190000000000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550336
1,0,0,0,0,0,421.0,368.0,0,16.0,16.0,19.0,18.0,16.0,23.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,74.0,69.0,76.0,81.3,72.0,66.0,74.0,81.0,1.0,1.0,1.0,1.0,1092.0,0.362,0.21,0.46,0.945,0.0,12.11,0.0,0.0,1.71,0.946,0.02,5.49,0.02,0.0,1.68,0.0,2003.0,18.13,1999.0,18.23,15.0,0.38,515.0,0.59,0.968,0.125,0.188,0.688,31.0,6.0,0.5479999999999999,0.031,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.125,0.688,0.188,0.348,0.087,0.565,0.8240000000000001,0.875,0.938,0.941,0.688,0.0,0.0,0.0,0.0,0.0,0.029,0.063,0.0,0.0,0.0,0.048,0.381,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.147,0.063,0.063,0.059,0.313,0.0,0.0,0.0,0.009569377990430622,0.011961722488038276,0.0215311004784689,0.0861244019138756,0.06698564593301436,0.15311004784688995,0.0,0.0,0.0,0.10526315789473684,0.11483253588516748,0.22009569377990432,0.0,0.0,0.0,0.009569377990430622,0.03588516746411483,0.045454545454545456,0.36124401913875603,0.4186602870813397,0.7799043062200957,0.6459999999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550340
1,0,0,0,0,0,321.0,368.0,0,13.0,17.0,17.0,14.0,20.0,20.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,65.0,62.0,65.0,73.4,63.0,58.0,64.0,71.0,1.0,1.0,1.0,1.0,1092.0,0.362,0.21,0.46,0.941,0.0,4.36,0.0,0.0,1.66,0.946,0.02,5.49,0.02,0.0,1.68,0.01,2000.0,31.64,1999.0,18.23,17.0,0.61,515.0,0.59,1.0,0.037000000000000005,0.444,0.519,27.0,4.0,0.231,0.075,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.037000000000000005,0.519,0.444,0.348,0.087,0.565,0.35700000000000004,0.35700000000000004,0.536,0.464,0.5,0.0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.5710000000000001,0.5710000000000001,0.429,0.464,0.429,0.158,0.053,0.789,0.0,0.0,0.0,0.0,0.0,0.071,0.071,0.0,0.036000000000000004,0.036000000000000004,0.003134796238244514,0.0,0.003134796238244514,0.003134796238244514,0.0,0.003134796238244514,0.01567398119122257,0.028213166144200632,0.0438871473354232,0.0,0.0,0.0,0.025078369905956112,0.03448275862068965,0.059561128526645774,0.0,0.0,0.0,0.003134796238244514,0.006269592476489028,0.009404388714733545,0.5235109717868338,0.4169278996865204,0.9404388714733544,0.5870000000000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550342
0,0,0,0,0,1,316.0,368.0,0,21.0,15.0,18.0,0.0,0.0,0.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.362,0.21,0.46,0.953,0.0,2.85,0.0,0.0,1.71,0.946,0.02,5.49,0.02,0.0,1.68,0.0,2000.0,20.79,1999.0,18.23,13.0,0.48,515.0,0.59,1.0,0.25,0.2,0.55,20.0,2.0,0.25,0.151,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.25,0.55,0.2,0.348,0.087,0.565,0.7390000000000001,0.833,0.583,0.7390000000000001,0.583,0.0,0.0,0.083,0.0,0.0,0.087,0.083,0.083,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.083,0.25,0.13,0.417,0.0,0.009375,0.009375,0.0125,0.009375,0.021875,0.034375,0.025,0.059375,0.0,0.0,0.0,0.06875,0.05,0.11875,0.0,0.0,0.0,0.021875,0.00625,0.028125,0.43125,0.45,0.88125,0.38799999999999996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550348
0,0,0,0,0,0,363.0,368.0,0,0.0,0.0,0.0,18.0,22.0,23.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,72.0,70.0,69.0,83.7,69.0,66.0,66.0,81.0,1.0,1.0,1.0,1.0,1092.0,0.362,0.21,0.46,0.959,0.0,4.96,0.0,0.0,1.65,0.946,0.02,5.49,0.02,0.0,1.68,0.01,2002.0,17.47,1999.0,18.23,12.0,0.36,515.0,0.59,1.0,0.16,0.2,0.64,25.0,7.0,0.6,0.127,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.16,0.64,0.2,0.348,0.087,0.565,0.7040000000000001,0.733,0.4,0.815,0.8,0.0,0.0,0.0,0.0,0.0,0.185,0.067,0.267,0.14800000000000002,0.0,0.059,0.118,0.8240000000000001,0.0,0.0,0.0,0.0,0.0,0.111,0.2,0.333,0.037000000000000005,0.2,0.0027397260273972607,0.0,0.0027397260273972607,0.010958904109589041,0.0273972602739726,0.03835616438356165,0.046575342465753435,0.03835616438356165,0.08493150684931508,0.0,0.0,0.0,0.07945205479452055,0.0958904109589041,0.17534246575342466,0.0,0.0,0.0,0.019178082191780826,0.030136986301369864,0.04931506849315069,0.3726027397260274,0.4520547945205479,0.8246575342465754,0.43,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550349
0,0,0,0,0,0,527.0,368.0,0,20.0,19.0,20.0,21.0,21.0,23.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,86.0,85.0,85.0,89.7,86.0,84.0,85.0,91.0,1.0,1.0,1.0,1.0,1092.0,0.362,0.21,0.46,0.956,0.0,1.52,0.0,0.0,1.91,0.946,0.02,5.49,0.02,0.0,1.68,0.01,2000.0,17.71,1999.0,18.23,11.0,0.25,515.0,0.59,1.0,0.065,0.258,0.677,30.0,4.0,0.467,0.117,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.065,0.677,0.258,0.348,0.087,0.565,0.5479999999999999,0.25,0.438,0.5479999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.452,0.75,0.563,0.452,0.5,0.042,0.25,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318352059925,0.003745318352059925,0.009363295880149813,0.011235955056179777,0.020599250936329583,0.020599250936329583,0.020599250936329583,0.041198501872659166,0.0,0.0,0.0,0.041198501872659166,0.048689138576779034,0.0898876404494382,0.0,0.0018726591760299626,0.0018726591760299626,0.011235955056179777,0.011235955056179777,0.02247191011235955,0.44943820224719105,0.4606741573033708,0.9101123595505618,0.17600000000000002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550356
1,0,0,0,0,0,209.0,368.0,0,22.0,22.0,17.0,14.0,0.0,0.0,8150.84,0.863,0.066,0.063,0.008,815.56,1566.12,5769.16,60.0,55.0,60.0,81.8,54.0,49.0,60.0,0.0,1.0,1.0,0.0,1.0,1092.0,0.362,0.21,0.46,0.943,0.0,13.4,0.0,0.0,0.98,0.946,0.02,5.49,0.02,0.0,1.68,0.0,1996.0,37.03,1999.0,18.23,12.0,0.5,515.0,0.59,1.0,0.067,0.467,0.467,16.0,2.0,0.188,0.07400000000000001,0.992,0.123,0.298,0.579,26.0,4.0,0.335,0.104,0.006,0.003,0.067,0.467,0.467,0.348,0.087,0.565,0.667,0.75,0.75,0.778,0.75,0.0,0.0,0.0,0.0,0.0,0.222,0.188,0.188,0.16699999999999998,0.188,0.0,0.455,0.545,0.0,0.0,0.0,0.0,0.0,0.111,0.063,0.063,0.056,0.063,0.0049751243781094535,0.01492537313432836,0.01990049751243781,0.0945273631840796,0.15422885572139305,0.24875621890547264,0.07960199004975124,0.059701492537313425,0.13930348258706468,0.0,0.0,0.0,0.19402985074626866,0.2338308457711443,0.4278606965174129,0.0,0.0,0.0,0.01492537313432836,0.0049751243781094535,0.01990049751243781,0.26865671641791045,0.3034825870646766,0.572139303482587,0.527,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550360
